face_query (8954500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8296698469116147,0.34066030617677046,0.15025725600002543,0.022765700522520593,2629100
airplane_2,0.868679666822971,0.2626406663540579,0.09676301674102707,0.01263223404955817,1013100
airplane_3,0.8304965493420131,0.33900690131597383,0.1318405584331244,0.02082154437992325,2014200
airplane_4,0.8496536643778905,0.3006926712442191,0.12731840362171212,0.017102242023694817,1000800
airplane_5,0.7687143209226951,0.4625713581546099,0.20429878373818805,0.03818942297910332,1999000
ball_1,0.9047387081143539,0.19052258377129228,0.06657986531970425,0.008066971525884158,836700
ball_2,0.46780374399414987,1.0643925120117002,0.478799964344973,0.19810393439902071,0
ball_3,0.8804403574234996,0.23911928515300102,0.07234065009012276,0.008987697541928507,0
ball_4,0.9081036802748981,0.18379263945020405,0.05646262433257888,0.0056021513016272905,0
ball_5,0.695820065519219,0.608359868961562,0.24361870995718302,0.061844129502890824,7281900
car_1,0.9171525219306514,0.1656949561386971,0.060077418460716604,0.00649378336096574,2048800
car_2,0.925488947525773,0.14902210494845405,0.04726200634884161,0.004380695380252327,1000100
car_3,0.9059527940918543,0.18809441181629166,0.06240089738575605,0.007421605482655202,1999500
car_4,0.9142310874358002,0.17153782512839963,0.05135658669408362,0.005509284740055021,1000400
car_5,0.9306992184893172,0.1386015630213656,0.04308015670537621,0.003998175128598577,2003400
cat_1,0.899955568652122,0.20008886269575604,0.05892692405611527,0.007355256664578646,1985600
cat_2,0.8971477423282456,0.2057045153435091,0.0701525405471682,0.007390568234255705,2022900
cat_3,0.8867853994791264,0.2264292010417472,0.08726128611890693,0.010331746272542039,1529800
cat_4,0.866245342082169,0.26750931583566195,0.09198805545586483,0.012429868654587407,2362600
cat_5,0.9409302641597846,0.11813947168043112,0.03734816181474945,0.0027270134936027038,2015000
dolphin_1,0.8899799216086915,0.22004015678261693,0.06576578608381409,0.00831727699785008,70500
dolphin_2,0.8396431426814268,0.3207137146371464,0.1028414242119998,0.017650845667409414,2616800
dolphin_3,0.7271675424255697,0.5456649151488608,0.26617512748238953,0.058332477733654735,2131300
dolphin_4,0.7436605383631087,0.5126789232737827,0.21006483629859551,0.04684091249471191,2002200
dolphin_5,0.8258329320933251,0.3483341358133497,0.1635330364773108,0.0247263325856322,1005600
face_1,0.9636133473629132,0.07277330527417375,0.023196540202572457,0.0010924009003080322,2839700
face_2,0.918119421735461,0.1637611565290779,0.06283297720077886,0.00659480299869809,1999400
face_3,0.9227663983964944,0.15446720320701102,0.05016718272130442,0.00443206584163216,1000900
face_4,0.9357661520927707,0.12846769581445877,0.038107387865519204,0.003008482537252753,2647100
face_5,0.9255234679219919,0.14895306415601617,0.05189771237422657,0.004846989953769525,0
lotus_1,0.8889296653812679,0.22214066923746423,0.06782803786810908,0.008706831856067467,0
lotus_2,0.89887869773874,0.2022426045225202,0.08429291752550644,0.008313419374876804,0
lotus_3,0.5581364757175357,0.8837270485649289,0.45972773748106127,0.1424341409582372,7109200
lotus_4,0.8916094577616754,0.21678108447664907,0.0716514005328394,0.00730363858164149,2033900
lotus_5,0.9085254761638525,0.18294904767229492,0.05449705370210683,0.006029751860629533,2000500
pickles_1,0.4293529017992547,1.1412941964014907,0.5864965059507757,0.2756691252156205,122115900
pickles_2,0.42450189727400534,1.1509962054519896,0.5861650939786468,0.2914867179671403,162688600
pickles_3,0.4265199661239498,1.1469600677521004,0.558216203667692,0.2460583164551984,107146400
pickles_4,0.4404487813908001,1.1191024372184,0.5599083321715164,0.2387801072606872,132882100
pickles_5,0.44999513604653074,1.1000097279069383,0.5344357646756942,0.23948090026857427,70898800
