airplane_query (8954500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.925295583851206,0.14940883229758772,0.052548101023234,0.003260824768095841,2629100
airplane_2,0.9472985222937723,0.10540295541245534,0.03248414212143115,0.001797870912364719,1013100
airplane_3,0.9476875298670184,0.10462494026596321,0.03203988417128363,0.00210116045023041,2014200
airplane_4,0.9485899716765851,0.10282005664682997,0.03303469886115416,0.002147319407355667,1000800
airplane_5,0.8845867188358931,0.23082656232821386,0.10233506151300865,0.008904547170327402,1999000
ball_1,0.836024845533414,0.32795030893317195,0.12009827419806171,0.01824504710838628,836700
ball_2,0.5569117305658005,0.8861765388683993,0.383458958381036,0.12553755526178248,0
ball_3,0.8712082421285847,0.2575835157428306,0.08878283932073991,0.013112141890157308,0
ball_4,0.8579697629871057,0.2840604740257884,0.10102279201737797,0.014106491586303978,0
ball_5,0.775968371372336,0.44806325725532803,0.15455175793457168,0.03056012698976937,7281900
car_1,0.8764515869674474,0.24709682606510525,0.09372650387132343,0.010470021150247016,2048800
car_2,0.856729357609765,0.2865412847804699,0.11678857703495128,0.017270622158448514,1000100
car_3,0.8005845480184295,0.39883090396314097,0.13864123357517916,0.02782879406031136,1999500
car_4,0.8623621396453565,0.27527572070928696,0.10322822015094153,0.012566365503447436,1000400
car_5,0.852074491591211,0.295851016817578,0.11729535547225994,0.016185311841600655,2003400
cat_1,0.8667157323444767,0.2665685353110464,0.09239223586099456,0.012200431196907295,1985600
cat_2,0.8585437741759904,0.2829124516480194,0.09868644624544534,0.012430044563388764,2022900
cat_3,0.8714440686505186,0.2571118626989628,0.08809220742279844,0.01259047734990297,1529800
cat_4,0.8716472335522805,0.25670553289543896,0.09544906151525764,0.012111383946559287,2362600
cat_5,0.8529843370087645,0.29403132598247106,0.1024459831537946,0.014792765205028337,2015000
dolphin_1,0.8507952200991458,0.29840955980170847,0.10393732355517714,0.014396975000468406,70500
dolphin_2,0.8664270234725676,0.2671459530548646,0.08904542176969919,0.013593027793870852,2616800
dolphin_3,0.8053066940791369,0.3893866118417263,0.1698696861289587,0.024957656710390082,2131300
dolphin_4,0.7884545546186508,0.4230908907626983,0.1405854245320025,0.02781484728291091,2002200
dolphin_5,0.9110683329486537,0.1778633341026924,0.06826228979528706,0.00533378444481557,1005600
face_1,0.853565271422393,0.29286945715521406,0.10768529506047192,0.01478770959086933,2839700
face_2,0.81669253900233,0.36661492199534007,0.14059878951132726,0.02856489446859287,1999400
face_3,0.8372291568727623,0.3255416862544752,0.11448792195200094,0.019921694126104537,1000900
face_4,0.8351970891228985,0.32960582175420294,0.11187115432052838,0.019010153109851553,2647100
face_5,0.8248515188578658,0.3502969622842682,0.12913047861884017,0.023263223477141836,0
lotus_1,0.8406125185446256,0.3187749629107487,0.10430620207646624,0.0166910230407509,0
lotus_2,0.8990480654050796,0.20190386918984077,0.05887259271709572,0.0075910223536486705,0
lotus_3,0.6486396036833574,0.7027207926332856,0.3626994151956278,0.08329408302930577,7109200
lotus_4,0.877629038410785,0.2447419231784302,0.09538831033647062,0.011266980171706591,2033900
lotus_5,0.85271926896956,0.2945614620608801,0.1051599977264697,0.017616133345295864,2000500
pickles_1,0.5245548621051956,0.9508902757896088,0.48596334702381866,0.1722663862230303,122115900
pickles_2,0.526821844640764,0.946356310718472,0.48468472213974667,0.18167044079134737,162688600
pickles_3,0.539754131441076,0.9204917371178482,0.45693432859289984,0.1475656105606174,107146400
pickles_4,0.5420357506871353,0.9159284986257294,0.4594260850323057,0.14407467039069158,132882100
pickles_5,0.5632293013636569,0.8735413972726863,0.4330500065277792,0.14394228575650583,70898800
