dolphin_cropped_query (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9090773405426271,0.1818453189147456,0.05850664839469124,0.006836184269906635,0
airplane_cropped_2,0.9096186669195416,0.1807626661609167,0.05483504200992025,0.005982947093186829,0
airplane_cropped_3,0.8489215932790013,0.30215681344199735,0.09601073114018506,0.01972091551058693,0
airplane_cropped_4,0.8764704124117365,0.24705917517652684,0.08280723279408721,0.014826784012420097,0
airplane_cropped_5,0.8679563109667711,0.26408737806645793,0.0797591048438198,0.014284089860236967,0
ball_cropped_1,0.6806069664066297,0.6387860671867406,0.25832540774637586,0.08280689533961998,0
ball_cropped_2,0.609343974805219,0.7813120503895623,0.2888844199804216,0.10757795632281698,0
ball_cropped_3,0.8445077517036159,0.3109844965927685,0.10235557907570093,0.020236607071170275,14079900
ball_cropped_4,0.8667832150196646,0.2664335699606708,0.08316881458287456,0.013102255055750847,1145500
ball_cropped_5,0.7284231559774923,0.5431536880450156,0.18289313065366836,0.048532066188514425,1982500
car_cropped_1,0.8957091091596113,0.2085817816807774,0.06571034900420542,0.009015158927433984,0
car_cropped_2,0.8851034254549319,0.22979314909013615,0.07515022608087298,0.010976879321700703,1005100
car_cropped_3,0.8734620483767073,0.25307590324658547,0.07629559924538185,0.011222143685466472,0
car_cropped_4,0.9018858422235225,0.19622831555295506,0.05991327435289195,0.006303097101341949,0
car_cropped_5,0.8841804832865753,0.23163903342684947,0.07862713555787729,0.01186697073577686,1012700
cat_cropped_1,0.9293881211877134,0.14122375762457312,0.04715242019082323,0.004087804347768705,994100
cat_cropped_2,0.8964898350727994,0.20702032985440116,0.06757558836315379,0.007241951011426671,2033700
cat_cropped_3,0.8950851181139625,0.2098297637720749,0.07249738823402868,0.008645985256106931,1010700
cat_cropped_4,0.8926678098064786,0.21466438038704272,0.0820050313286933,0.010293637250488971,1987400
cat_cropped_5,0.9208381324656043,0.1583237350687915,0.05272641800419171,0.005909394173262712,1003000
dolphin_cropped_1,0.8962887037698289,0.20742259246034206,0.06439335148503383,0.008603264033607701,1006100
dolphin_cropped_2,0.860321741374384,0.27935651725123195,0.09599564032174485,0.017534973198679627,502700
dolphin_cropped_3,0.8357091746056033,0.32858165078879337,0.1011300932244178,0.016457246296563217,0
dolphin_cropped_4,0.8309430894308942,0.3381138211382114,0.12347332734894663,0.02858398853204335,0
dolphin_cropped_5,0.8739848010325428,0.2520303979349143,0.0853139305454027,0.010146569734430289,0
face_cropped_1,0.9219722172405548,0.1560555655188905,0.052932032382403224,0.005588628546687049,0
face_cropped_2,0.9142697047151127,0.17146059056977442,0.05597084368744286,0.006165581160566562,0
face_cropped_3,0.9092500079980115,0.18149998400397688,0.06374161889643067,0.00716095210175992,7325900
face_cropped_4,0.9229032257749581,0.15419354845008382,0.045763590640630826,0.004422311523688792,0
face_cropped_5,0.9060056710872555,0.1879886578254888,0.06490230039191953,0.007493345096315813,0
lotus_cropped_1,0.9304135086604299,0.1391729826791404,0.042486346701872894,0.003240647920752855,0
lotus_cropped_2,0.9370005581837298,0.12599888363254028,0.03622707349035783,0.002711999686927233,0
lotus_cropped_3,0.8177779237965053,0.36444415240698946,0.14411289437072317,0.024837494526100522,6722900
lotus_cropped_4,0.9390052211168683,0.12198955776626313,0.041457186352608796,0.002604349112030222,0
lotus_cropped_5,0.911446495079924,0.1771070098401519,0.05973599234529618,0.0075708429926199,2127200
pickles_cropped_1,0.6494718015147076,0.7010563969705847,0.34543985751750356,0.0903601718839983,75729800
pickles_cropped_2,0.693443397642747,0.613113204714506,0.29963582823949303,0.06831747732475558,44187100
pickles_cropped_3,0.6870766646554382,0.6258466706891238,0.29845774916095,0.07034126573677534,80566000
pickles_cropped_4,0.7044799346075259,0.5910401307849482,0.2807628428000552,0.0604215963613141,54183400
pickles_cropped_5,0.6915797242084256,0.6168405515831487,0.29148161414397894,0.06910844539397688,66815100
