airplane_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8685527488752083,0.2628945022495831,0.0404653224939554,0.014268920258016135,1022400
airplane_cropped_2,0.8271538566119236,0.3456922867761526,0.050498756672512295,0.025007855417725423,2093200
airplane_cropped_3,0.8743356423481935,0.2513287153036134,0.031907448126187975,0.015029517696610283,994400
airplane_cropped_4,0.8842221167488339,0.23155576650233234,0.027386596100782083,0.01297255750771483,1006200
airplane_cropped_5,0.8646136772157196,0.27077264556856084,0.03519527353315014,0.015450589915992305,1014200
ball_cropped_1,0.7012502721175998,0.5974994557648003,0.1348777208582426,0.07820082121431926,613200
ball_cropped_2,0.5815067940679202,0.8369864118641598,0.21892300304130827,0.13539807577110688,0
ball_cropped_3,0.6679539660477369,0.6640920679045261,0.09369361629293232,0.10191345497451999,0
ball_cropped_4,0.7301187165332349,0.5397625669335302,0.08044670836136895,0.060191207608735774,0
ball_cropped_5,0.6327730703853528,0.7344538592292943,0.15379211267019927,0.11270188814665504,7306400
car_cropped_1,0.8395423701505188,0.3209152596989623,0.04037018577877075,0.02597144900165771,0
car_cropped_2,0.8509696785659826,0.2980606428680348,0.03622457409230309,0.021626590452149416,0
car_cropped_3,0.8374619728118423,0.32507605437631526,0.045745137928687465,0.027109755599224877,0
car_cropped_4,0.8179781110691232,0.3640437778617535,0.05141580644195589,0.027903046767597493,0
car_cropped_5,0.8185114394212258,0.3629771211575481,0.059545953343743845,0.032033952656738834,0
cat_cropped_1,0.7586562525573716,0.482687494885257,0.06683634118379447,0.05357824347341789,0
cat_cropped_2,0.7103887472699935,0.5792225054600132,0.08239640387319469,0.07077271219666789,7089300
cat_cropped_3,0.7232117316570338,0.5535765366859324,0.07477722386952299,0.06286620743583336,0
cat_cropped_4,0.7535575429468608,0.4928849141062781,0.08175958048930025,0.04646809280928886,0
cat_cropped_5,0.6905346708298602,0.6189306583402796,0.0829805238817467,0.08652178256501453,0
dolphin_cropped_1,0.8013224354188206,0.3973551291623585,0.06360399412495671,0.03288240853816338,0
dolphin_cropped_2,0.7783056827831896,0.44338863443362075,0.06079923647986177,0.04316249033529496,6883000
dolphin_cropped_3,0.7351355397409843,0.5297289205180316,0.0743898816428819,0.05490222008139529,0
dolphin_cropped_4,0.7371943670405867,0.5256112659188262,0.07746611871808405,0.06537916467648179,0
dolphin_cropped_5,0.7582606833112665,0.4834786333774669,0.07910455785685169,0.04883722660584179,0
face_cropped_1,0.6855951543271309,0.6288096913457384,0.0903840612313004,0.08957620398722788,6450300
face_cropped_2,0.6538007183225802,0.6923985633548393,0.09794622618443075,0.10592641727180996,2006100
face_cropped_3,0.6453117178074872,0.7093765643850256,0.1017220406680557,0.11464770111100912,999300
face_cropped_4,0.6734241381182424,0.6531517237635153,0.09350037031178322,0.09951085841412732,1289200
face_cropped_5,0.6507219149894974,0.698556170021005,0.099505750175614,0.1095689136289368,2967500
lotus_cropped_1,0.7313800692837228,0.5372398614325542,0.07608975852316763,0.06266613042825211,0
lotus_cropped_2,0.6993393577221971,0.601321284555606,0.08433363661011567,0.077808852175926,0
lotus_cropped_3,0.6330120231086288,0.7339759537827423,0.14346472601677823,0.10462754539989803,0
lotus_cropped_4,0.6699771625709141,0.6600456748581717,0.09118327840548485,0.1007354627298927,0
lotus_cropped_5,0.6801583523633926,0.6396832952732148,0.08727676813188796,0.0876054496885703,8078800
pickles_cropped_1,0.5608416600485965,0.878316679902807,0.2982125147836175,0.14140610325745298,82236000
pickles_cropped_2,0.5958000189644022,0.8083999620711957,0.2562909561042138,0.12136551741191443,48311300
pickles_cropped_3,0.6278589109756908,0.7442821780486184,0.249456250591782,0.10199338199037764,97607800
pickles_cropped_4,0.6367740773147703,0.7264518453704594,0.24220844877475942,0.09407666767048461,78289600
pickles_cropped_5,0.6229267631847856,0.7541464736304291,0.2396857630277414,0.10198176776884357,81448900
