airplane_query (6412800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8958409032429103,0.20831819351417946,0.04736080287175011,0.008175115541268879,1370600
airplane_2,0.9174821441925358,0.16503571161492844,0.02228554749729813,0.006701950324404802,3005200
airplane_3,0.8994353918785657,0.20112921624286845,0.036752291821780074,0.00937686572266174,1016000
airplane_4,0.8932621057270698,0.2134757885458604,0.03687859661411161,0.01107779350345273,1843100
airplane_5,0.858940359891644,0.2821192802167122,0.09364015318050015,0.014200548411383351,2114400
ball_1,0.8032318177341936,0.3935363645316129,0.09961955754941917,0.03134322174461879,2992200
ball_2,0.5183681606643097,0.963263678671381,0.3657882556491863,0.16921385634861974,1453100
ball_3,0.7240933268868269,0.551813346226346,0.1018502397332297,0.06125870161070886,0
ball_4,0.7533652082479598,0.49326958350408046,0.10321617434320625,0.04193966058270661,0
ball_5,0.7057684304587832,0.5884631390824333,0.13524818300553915,0.07015274421218512,7263500
car_1,0.8283593642174429,0.3432812715651141,0.08208691735986108,0.023784185680259043,1125800
car_2,0.8122480791946092,0.37550384161078154,0.10835218096600767,0.03257062781922409,2002900
car_3,0.7633328050674053,0.47333438986518916,0.11690312968575718,0.044387440694111754,1990500
car_4,0.8305425697438013,0.33891486051239766,0.09266643181636541,0.024131504642953716,1623100
car_5,0.8066487912506392,0.38670241749872186,0.09900386399581475,0.029266868018116236,2116200
cat_1,0.7767979480740841,0.44640410385183216,0.09401480334962375,0.04071143359293515,1998400
cat_2,0.7294566543511319,0.541086691297736,0.09535648337155349,0.05268082433531369,2827000
cat_3,0.7409503697024068,0.5180992605951865,0.08547786993619605,0.048004219241784746,2454900
cat_4,0.7855288763431227,0.4289422473137546,0.0827846092913703,0.03509264520410399,1292400
cat_5,0.6986285069871312,0.6027429860257376,0.11315993062959706,0.06549154380175057,3132500
dolphin_1,0.7918386160546363,0.41632276789072725,0.0785975400508243,0.03563048651266303,2127200
dolphin_2,0.7382024723389657,0.5235950553220688,0.09129818643080294,0.0490553012843291,1987600
dolphin_3,0.7574569571446882,0.48508608571062406,0.1050106071507255,0.04566941224968649,1010800
dolphin_4,0.7180357621708058,0.5639284756583883,0.08825185613968185,0.06988855454802471,3227700
dolphin_5,0.8386314845034277,0.3227370309931444,0.045794101948290054,0.022006598693146497,2013800
face_1,0.7342162736831642,0.5315674526336714,0.11330648068045233,0.05445054569742751,2987200
face_2,0.7114315992307481,0.5771368015385038,0.12906036160882695,0.07069548200607007,400700
face_3,0.694242379887924,0.611515240224152,0.11976909279034123,0.08090660843800357,0
face_4,0.7201443216325925,0.5597113567348149,0.11521893533449516,0.06111542188320908,7256600
face_5,0.6975172758739101,0.6049654482521796,0.12580938540423203,0.0754725962161661,0
lotus_1,0.7660324120666693,0.4679351758666612,0.09325718614144327,0.04682782925016018,0
lotus_2,0.7528997699946264,0.49420046001074763,0.08270432627571465,0.04816158190163843,6773700
lotus_3,0.6041821534244751,0.7916356931510495,0.3575659823549448,0.1187982956088083,1122900
lotus_4,0.723204118084656,0.5535917638306881,0.09868829367637888,0.05293918610932777,3005800
lotus_5,0.7184791667760679,0.563041666447864,0.11869234572243931,0.06336939759904925,3141400
pickles_1,0.476925160545417,1.046149678909166,0.4651190352858077,0.23299447398998194,138385100
pickles_2,0.47255602355119075,1.0548879528976185,0.46259034954957867,0.25375928125157654,190678500
pickles_3,0.5079313642838832,0.9841372714322336,0.43516153019361226,0.18083209380649634,126227500
pickles_4,0.5105816255424229,0.9788367489151544,0.43433027661818313,0.18174114031993144,148901100
pickles_5,0.5049473199043922,0.9901053601912154,0.4076471848426876,0.19282770731448562,103615100
