cat_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7796977397579226,0.440604520484155,0.059917975161631415,0.04110324109140972,1022400
airplane_cropped_2,0.7626734163827203,0.4746531672345594,0.061578292272866854,0.04780596182005172,2093200
airplane_cropped_3,0.7067509989627941,0.5864980020744117,0.08376150809397262,0.07316591970895789,994400
airplane_cropped_4,0.7395345123236199,0.5209309753527602,0.07805132450630102,0.060315962798341054,1006200
airplane_cropped_5,0.7407632171163203,0.5184735657673596,0.06702561878422668,0.05781783909478155,1014200
ball_cropped_1,0.5993909679882192,0.8012180640235614,0.18359128396565483,0.1499266270209705,613200
ball_cropped_2,0.5527142366433297,0.8945715267133403,0.21626146063068674,0.16671676934219962,0
ball_cropped_3,0.7436364934337321,0.512727013132536,0.0716058806483387,0.05308926890338398,0
ball_cropped_4,0.8223134713962437,0.35537305720751294,0.045800116989611735,0.024994300890919384,0
ball_cropped_5,0.634270739616733,0.7314585207665341,0.13310800934989125,0.10442322692698103,7306400
car_cropped_1,0.7280455045694079,0.5439089908611845,0.0719111846331121,0.06271181445666092,0
car_cropped_2,0.7035400590084739,0.5929198819830521,0.08537397411183159,0.07431885354854315,0
car_cropped_3,0.6656182691064726,0.6687634617870546,0.10224536856573888,0.091222979064134,0
car_cropped_4,0.7167947077113564,0.5664105845772873,0.08365645571653973,0.061497163547457365,0
car_cropped_5,0.7518195161839172,0.4963609676321657,0.07375849098739284,0.05081481258013531,0
cat_cropped_1,0.8544821925586189,0.29103561488276253,0.044461991576034754,0.01744151779666531,0
cat_cropped_2,0.8792766874834371,0.24144662503312572,0.02625608085940652,0.012472224017692716,7089300
cat_cropped_3,0.8985760107255558,0.2028479785488883,0.02791676747095388,0.009807153474934082,0
cat_cropped_4,0.8795890012276308,0.24082199754473832,0.02680054005226326,0.01470353331243043,0
cat_cropped_5,0.7921499657059423,0.4157000685881155,0.06314660945507529,0.030700572545556092,0
dolphin_cropped_1,0.7728980470751762,0.45420390584964765,0.05411975236733568,0.04527662405908501,0
dolphin_cropped_2,0.7458823334749338,0.5082353330501326,0.07536566876729263,0.05514489886287633,6883000
dolphin_cropped_3,0.7593732349309181,0.48125353013816397,0.07646377651148674,0.04659860794564843,0
dolphin_cropped_4,0.8062415761169666,0.387516847766067,0.06006172354593294,0.03749112591290959,0
dolphin_cropped_5,0.8048837177339789,0.39023256453204236,0.054750428622130747,0.030212473753861473,0
face_cropped_1,0.7977072522657749,0.4045854954684507,0.07352692799289988,0.0323232867568762,6450300
face_cropped_2,0.777817168742634,0.44436566251473186,0.08170699127491943,0.03861916740769556,2006100
face_cropped_3,0.7691768732455626,0.461646253508875,0.08582327806819728,0.04266998720101314,999300
face_cropped_4,0.8116709856803812,0.37665802863923736,0.06939466852501923,0.02988240565787994,1289200
face_cropped_5,0.7832904160056848,0.43341916798863056,0.08155715457498999,0.03764750735019855,2967500
lotus_cropped_1,0.8459799533110399,0.3080400933779198,0.04789339566854934,0.019645090732101786,0
lotus_cropped_2,0.8184440766405665,0.36311184671886715,0.06368691072913744,0.024881509647639525,0
lotus_cropped_3,0.6959524058368127,0.6080951883263744,0.11194444063698311,0.06640473446327802,0
lotus_cropped_4,0.8293039728235153,0.3413920543529694,0.05465016427525485,0.02390021371003605,0
lotus_cropped_5,0.751552310132806,0.49689537973438824,0.0814035623308505,0.043001374364379875,8078800
pickles_cropped_1,0.6232753043618158,0.7534493912763685,0.26589933330186744,0.10706454590785032,82236000
pickles_cropped_2,0.6601076035587563,0.6797847928824873,0.22285025585423146,0.08148684531555098,48311300
pickles_cropped_3,0.663772158568345,0.6724556828633099,0.21915128982212503,0.08193792048135966,97607800
pickles_cropped_4,0.6787475997513487,0.6425048004973026,0.21051754531349606,0.07218332922294189,78289600
pickles_cropped_5,0.6617221886051934,0.6765556227896132,0.2093727756948436,0.08435768853909394,81448900
