pickles_cropped_querry (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6579988205186313,0.6840023589627373,0.22041281592578224,0.08594792738982873,1022400
airplane_cropped_2,0.6357583378490381,0.7284833243019239,0.2108190760220995,0.0938544785500703,2093200
airplane_cropped_3,0.6242778898950357,0.7514442202099286,0.22400141323208395,0.10358202295505431,994400
airplane_cropped_4,0.6408649491858245,0.7182701016283508,0.2199899385373307,0.09440988054103325,1006200
airplane_cropped_5,0.6292404599538629,0.7415190800922742,0.21727818865053555,0.09791381430316451,1014200
ball_cropped_1,0.5554905826684616,0.8890188346630765,0.2874903738129535,0.16735058111589293,613200
ball_cropped_2,0.7295628225577637,0.5408743548844727,0.13305842732017847,0.08804338755297442,0
ball_cropped_3,0.684065623077551,0.631868753844898,0.20490869896313976,0.07134503383340755,0
ball_cropped_4,0.6680223485481707,0.6639553029036589,0.2178886486597395,0.07903931176068396,0
ball_cropped_5,0.7332060213331739,0.5335879573336522,0.11602427055751785,0.061191219426049166,7306400
car_cropped_1,0.6238071944974674,0.7523856110050653,0.2168725196843566,0.09780472522239855,0
car_cropped_2,0.5944322983010559,0.8111354033978881,0.2344172962330043,0.12082193339822493,0
car_cropped_3,0.5859851871550854,0.8280296256898292,0.2415631584303206,0.12582847213791126,0
car_cropped_4,0.6150953340719612,0.7698093318560779,0.23879342196980957,0.11218313960135684,0
car_cropped_5,0.6119461218341401,0.7761077563317196,0.22607437145548537,0.1144465864202166,0
cat_cropped_1,0.6874652015834886,0.6250695968330233,0.21219014629991018,0.0705991809225643,0
cat_cropped_2,0.6846066440582672,0.6307867118834655,0.19921879773535778,0.07148854028578326,7089300
cat_cropped_3,0.6840119425919461,0.6319761148161079,0.19609432315118103,0.06907799377078491,0
cat_cropped_4,0.6712593853955833,0.6574812292088332,0.1874958334003912,0.07191670080829338,0
cat_cropped_5,0.682718001157125,0.6345639976857502,0.22174173325791455,0.07713528114437372,0
dolphin_cropped_1,0.6183482181392588,0.7633035637214827,0.20159653918206996,0.09800878768583811,0
dolphin_cropped_2,0.6664410337562026,0.6671179324875948,0.2100842450449765,0.08224219606135791,6883000
dolphin_cropped_3,0.7352651041452499,0.5294697917095004,0.19334134295304123,0.05205030324208665,0
dolphin_cropped_4,0.6278150138225266,0.7443699723549468,0.22260984209482954,0.09908805626644936,0
dolphin_cropped_5,0.7661921978465019,0.4676156043069962,0.16455717783413096,0.03878669502129643,0
face_cropped_1,0.6662220960533568,0.6675558078932866,0.23412301469391245,0.08284820182147334,6450300
face_cropped_2,0.6563367214921025,0.6873265570157949,0.24020218182160114,0.09033523723120407,2006100
face_cropped_3,0.6501801531763727,0.6996396936472548,0.23834994470842596,0.09386327509634815,999300
face_cropped_4,0.6668266021744158,0.6663467956511685,0.23025202192237865,0.0817404281421742,1289200
face_cropped_5,0.6544554149259283,0.6910891701481434,0.24040451890058243,0.09280554771707727,2967500
lotus_cropped_1,0.6832679182057246,0.633464163588551,0.2209444716763305,0.07152874932966939,0
lotus_cropped_2,0.6745832128083101,0.65083357438338,0.23481079053918122,0.07933221112794193,0
lotus_cropped_3,0.8073116440414286,0.3853767119171429,0.10154189141083891,0.02683674164818676,0
lotus_cropped_4,0.6574532070682615,0.685093585863477,0.227403197100589,0.08429547641611611,0
lotus_cropped_5,0.689875583329746,0.6202488333405083,0.23011707942295068,0.07290485350288788,8078800
pickles_cropped_1,0.8530191108799006,0.29396177824019903,0.08217022209965402,0.015780109786979534,82236000
pickles_cropped_2,0.9280796246959692,0.14384075060806173,0.03732968404538335,0.00389518374603238,48311300
pickles_cropped_3,0.921504589243517,0.156990821512966,0.03403782828059258,0.005217145243456154,97607800
pickles_cropped_4,0.9129968651654224,0.17400626966915522,0.02984516865074956,0.006881984729313687,78289600
pickles_cropped_5,0.902476965902289,0.19504606819542208,0.028908746165160138,0.008532385567692268,81448900
