strawberry_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6860457154955665,0.6279085690088673,0.20763321978524182,0.08133987260340228,1022400
airplane_cropped_2,0.6619276349290375,0.676144730141925,0.19888890234127077,0.09228774700009247,2093200
airplane_cropped_3,0.636897710432,0.7262045791359999,0.21512877546766182,0.11204790147032893,994400
airplane_cropped_4,0.6489776058660517,0.7020447882678964,0.21058293518822413,0.10390386885100221,1006200
airplane_cropped_5,0.6456990322039946,0.7086019355920106,0.20511824390466524,0.09810635347614348,1014200
ball_cropped_1,0.5659167060512404,0.8681665878975191,0.28433807868316047,0.18533917702317443,613200
ball_cropped_2,0.6819727632525767,0.6360544734948466,0.14526948306130313,0.12876051046899242,0
ball_cropped_3,0.7037838688932261,0.592432262213548,0.19500079244183505,0.07013299046512093,0
ball_cropped_4,0.7464271477621347,0.5071457044757308,0.19902539614945747,0.05008263715357943,0
ball_cropped_5,0.6867373405278123,0.6265253189443754,0.1154575508388981,0.08754989133036103,7306400
car_cropped_1,0.6415478799989669,0.7169042400020661,0.20768025619661878,0.10651838318616808,0
car_cropped_2,0.6149242127502997,0.7701515744994005,0.22523722497390097,0.12556012293607632,0
car_cropped_3,0.5788282660471566,0.8423434679056868,0.2356795821129129,0.15084745527559118,0
car_cropped_4,0.6275970999373963,0.7448058001252075,0.22907908320877043,0.11644074359453029,0
car_cropped_5,0.6596184478246441,0.6807631043507116,0.2119204069867614,0.09380448501593172,0
cat_cropped_1,0.7543011836467214,0.49139763270655723,0.19841692043307085,0.0539801573230093,0
cat_cropped_2,0.7945716369412196,0.4108567261175609,0.18028569540196013,0.03455128549623743,7089300
cat_cropped_3,0.7868236226195502,0.42635275476089973,0.17983211109677116,0.03892610754596943,0
cat_cropped_4,0.7864768897377592,0.4270462205244814,0.16647746343796738,0.03629331190671995,0
cat_cropped_5,0.7070914788306093,0.5858170423387815,0.21069583274939743,0.07009943291425538,0
dolphin_cropped_1,0.6716974069254896,0.6566051861490209,0.18669273500481143,0.08491382830450273,0
dolphin_cropped_2,0.6736409015522102,0.6527181968955796,0.20168695848547108,0.09116220319122105,6883000
dolphin_cropped_3,0.6809361439208679,0.6381277121582645,0.19173471253287253,0.0773122468330879,0
dolphin_cropped_4,0.7256536254925001,0.5486927490149996,0.20519871739190818,0.06674311482780608,0
dolphin_cropped_5,0.7494619304191756,0.5010761391616485,0.157295451505986,0.04781187303877374,0
face_cropped_1,0.7048436387227149,0.5903127225545705,0.22289636779682934,0.07584900586754638,6450300
face_cropped_2,0.6806212694463795,0.6387574611072413,0.22984621505912464,0.08576097222419224,2006100
face_cropped_3,0.6732997769454845,0.6534004461090308,0.2288438281832981,0.08797255016613363,999300
face_cropped_4,0.7159362281643504,0.5681275436712994,0.21847183207945828,0.07121148619681145,1289200
face_cropped_5,0.6906859993675634,0.6186280012648733,0.2294588672634999,0.08264021867812016,2967500
lotus_cropped_1,0.7388349547336237,0.5223300905327528,0.2062592769665927,0.061354446814671185,0
lotus_cropped_2,0.7109448159304969,0.5781103681390065,0.22198730448028425,0.07357381225205002,0
lotus_cropped_3,0.7190238105813765,0.5619523788372469,0.10660067606762474,0.0672657194253014,0
lotus_cropped_4,0.7226517640573362,0.5546964718853276,0.21221220857017734,0.06569268940472149,0
lotus_cropped_5,0.6718542801694977,0.6562914396610049,0.22331330741651753,0.08685608765959656,8078800
pickles_cropped_1,0.7517328628237713,0.49653427435245745,0.1065267330463908,0.05277547751106867,82236000
pickles_cropped_2,0.7852042153165457,0.4295915693669085,0.06916325909908805,0.04119237698071823,48311300
pickles_cropped_3,0.7762939271904254,0.4474121456191491,0.07122773891293273,0.04764160584423398,97607800
pickles_cropped_4,0.7980922215845763,0.40381555683084736,0.06236791400376477,0.03904064656955643,78289600
pickles_cropped_5,0.771462691095692,0.457074617808616,0.06708531301532318,0.050622974704250284,81448900
