lotus_query (6412800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.6384660553000572,0.7230678893998859,0.26635703564841223,0.08882141403955358,1370600
airplane_2,0.6001806414282278,0.7996387171435444,0.3119827644014838,0.11110255461686097,3005200
airplane_3,0.6288864363094433,0.7422271273811135,0.2820326344896017,0.09432098827577623,1016000
airplane_4,0.6453700828631403,0.7092598342737194,0.27875709299004753,0.08699529076996394,1843100
airplane_5,0.6786745565054109,0.6426508869891783,0.21828589044510002,0.07065493216351586,2114400
ball_1,0.5444047708725674,0.911190458254865,0.3917481963232084,0.152683946954343,2992200
ball_2,0.7583015693659761,0.4833968612680477,0.10431128476088738,0.07467959664259397,1453100
ball_3,0.5686710393932359,0.8626579212135285,0.38411678066798977,0.13811504436552682,0
ball_4,0.5579635907093535,0.8840728185812934,0.3902549732300563,0.14194823353451966,0
ball_5,0.6946066245707322,0.6107867508585355,0.19505921659474465,0.06898899387288378,7263500
car_1,0.5783569933178467,0.8432860133643065,0.37530239382354635,0.13801926731978664,1125800
car_2,0.5524230118443316,0.8951539763113368,0.39873930488810233,0.15281044997617924,2002900
car_3,0.5575511199059336,0.8848977601881328,0.40315813322284366,0.15013423779667787,1990500
car_4,0.5393655682698101,0.9212688634603803,0.38923873791501085,0.1587231826711984,1623100
car_5,0.5354058332616365,0.9291883334767272,0.39239174241149394,0.1636847165582449,2116200
cat_1,0.5879105661738191,0.824178867652362,0.382055000717299,0.129059279126305,1998400
cat_2,0.5359004962299413,0.9281990075401173,0.37639380585069426,0.1511382293646302,2827000
cat_3,0.5566885529597395,0.8866228940805212,0.3666270588766238,0.13720482861333427,2454900
cat_4,0.5324536930221551,0.9350926139556898,0.36099431913398183,0.14926164538992975,1292400
cat_5,0.566965725047081,0.866068549905838,0.39872807211382366,0.1428921940631585,3132500
dolphin_1,0.5478485623204874,0.9043028753590253,0.36012235022193567,0.15781144446075526,2127200
dolphin_2,0.5347595338983052,0.9304809322033898,0.37550453855861354,0.15825429189463375,1987600
dolphin_3,0.6904265115102456,0.6191469769795093,0.21561549500767133,0.07284351880556929,1010800
dolphin_4,0.6030223553477498,0.7939552893045003,0.26310016487267285,0.11490109723679437,3227700
dolphin_5,0.6304174486554641,0.7391651026890717,0.2817341693182862,0.09047105177554694,2013800
face_1,0.5549156401902302,0.8901687196195396,0.4003176708304731,0.147306389852976,2987200
face_2,0.5620902410531121,0.8758195178937758,0.4120020636696768,0.15359676163871805,400700
face_3,0.5563269718403843,0.8873460563192314,0.39787942849994185,0.1494545530395283,0
face_4,0.5631159914118432,0.8737680171763138,0.3996261344640008,0.14261973736059597,7256600
face_5,0.5404905113718673,0.9190189772562654,0.4082595731171616,0.1621075478754359,0
lotus_1,0.5695319862827819,0.8609360274344361,0.37331978566236385,0.1362248847325378,0
lotus_2,0.5911480456589416,0.817703908682117,0.36320341054847877,0.12010705666669262,6773700
lotus_3,0.8540269056219321,0.291946188756136,0.06630151936680516,0.025218137742806096,1122900
lotus_4,0.5377032885407523,0.9245934229184956,0.37955911685038435,0.15051224216316356,3005800
lotus_5,0.5672701487374611,0.8654597025250778,0.4045608992577268,0.14354202880198555,3141400
pickles_1,0.6973280440062013,0.6053439119875974,0.17152043784765525,0.0910177566225853,138385100
pickles_2,0.6786727344632768,0.6426545310734463,0.17127111528879374,0.1095299000354791,190678500
pickles_3,0.727221386146118,0.545557227707764,0.14860004983644984,0.07659897800675229,126227500
pickles_4,0.7308414532277094,0.5383170935445811,0.14357095231833777,0.07093379685842063,148901100
pickles_5,0.7210276703130761,0.5579446593738479,0.12351612402484385,0.08430206967088835,103615100
