face_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7246515482408531,0.5506969035182938,0.0744076937360952,0.06386384679376138,1022400
airplane_cropped_2,0.7039500554934379,0.5920998890131242,0.08018159750924726,0.07347424403401376,2093200
airplane_cropped_3,0.6680459838068354,0.6639080323863293,0.09209778141105346,0.09859040390693542,994400
airplane_cropped_4,0.7090524507521273,0.5818950984957454,0.0853354234655162,0.0724563184537763,1006200
airplane_cropped_5,0.6905166265768932,0.6189667468462134,0.08272635653927413,0.079715528594638,1014200
ball_cropped_1,0.6571454298285003,0.6857091403429993,0.16127945965729049,0.11327156165678857,613200
ball_cropped_2,0.5519460688742879,0.8961078622514244,0.24309237336661813,0.14434038146097272,0
ball_cropped_3,0.8202443462306314,0.35951130753873733,0.05231758130322771,0.025741764244043584,0
ball_cropped_4,0.7862439660219285,0.42751206795614294,0.06462868933190552,0.0330917986839567,0
ball_cropped_5,0.6968718786788874,0.6062562426422253,0.15501931025023033,0.06838882722644216,7306400
car_cropped_1,0.7204355795373879,0.5591288409252241,0.07499960974815575,0.06872378017380343,0
car_cropped_2,0.6885185694128847,0.6229628611742306,0.08317819274593378,0.09574266846623786,0
car_cropped_3,0.6705854767749846,0.6588290464500307,0.09432309799188648,0.10184994992009222,0
car_cropped_4,0.7285783458352327,0.5428433083295348,0.0733386497285073,0.07104110398798602,0
car_cropped_5,0.6944388077025252,0.6111223845949496,0.08795552165017993,0.08334033027158695,0
cat_cropped_1,0.8282358034128311,0.34352839317433814,0.052028192902743416,0.025494231864758687,0
cat_cropped_2,0.791973893856858,0.4160522122862841,0.06727262500731807,0.03330392129632355,7089300
cat_cropped_3,0.7889053693947335,0.42218926121053296,0.06858916369770704,0.038770099608531325,0
cat_cropped_4,0.7232151565383721,0.5535696869232558,0.0925141853161074,0.06259812206396032,0
cat_cropped_5,0.8821182085181825,0.23576358296363503,0.030230062623832318,0.011673117331749298,0
dolphin_cropped_1,0.6865964859591364,0.6268070280817273,0.09002448662485374,0.0879995255652327,0
dolphin_cropped_2,0.727698139327175,0.5446037213456499,0.0808508127739422,0.06631005424532437,6883000
dolphin_cropped_3,0.7507363577704943,0.49852728445901184,0.0737534117227426,0.05042258040492516,0
dolphin_cropped_4,0.7305746427391417,0.5388507145217163,0.07848999688396831,0.06476678732966408,0
dolphin_cropped_5,0.7800294605584379,0.4399410788831242,0.08311174022498645,0.040123142350315444,0
face_cropped_1,0.9347561869316491,0.13048762613670206,0.015751041578353775,0.0039056438305371164,6450300
face_cropped_2,0.9314776346620891,0.13704473067582185,0.01630926108881497,0.004219220722747777,2006100
face_cropped_3,0.9006009198796714,0.19879816024065702,0.02695329631592896,0.008120934477608198,999300
face_cropped_4,0.9276947891477045,0.1446104217045912,0.018045758183397476,0.004746764246443734,1289200
face_cropped_5,0.9037420635477305,0.1925158729045392,0.024629036689169236,0.008019781255549393,2967500
lotus_cropped_1,0.8505801077496489,0.29883978450070237,0.04964155533331173,0.018073157032011865,0
lotus_cropped_2,0.8785601328856153,0.2428797342287696,0.03598959035163006,0.013168150878739553,0
lotus_cropped_3,0.7653092264652942,0.46938154706941165,0.14096640732498805,0.04265924661564971,0
lotus_cropped_4,0.8795506737337955,0.24089865253240897,0.03797156682375569,0.012744428326315175,0
lotus_cropped_5,0.8837589414055788,0.23248211718884287,0.028397825473156495,0.010404006060873118,8078800
pickles_cropped_1,0.5829915672418998,0.8340168655162005,0.31118426549262024,0.12986307542693168,82236000
pickles_cropped_2,0.6385814757885953,0.7228370484228095,0.26820267175793105,0.09738142607821498,48311300
pickles_cropped_3,0.6214589860914222,0.7570820278171554,0.2652581560372599,0.10763529263902397,97607800
pickles_cropped_4,0.6396805473119755,0.7206389053760487,0.25738193145806454,0.10037519266464977,78289600
pickles_cropped_5,0.6224745903616317,0.7550508192767366,0.2545388958841614,0.10617152164548978,81448900
