ball_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8148466350075123,0.3703067299849753,0.04837032962048174,0.028078560585636434,1022400
airplane_cropped_2,0.7599962584949024,0.4800074830101952,0.061566993655129444,0.05219879618279789,2093200
airplane_cropped_3,0.7972132727798039,0.4055734544403924,0.05822188687630377,0.0365168506669156,994400
airplane_cropped_4,0.7857881243258598,0.42842375134828037,0.06064526854018967,0.03896557084644149,1006200
airplane_cropped_5,0.7947963013495443,0.41040739730091147,0.051399507249580124,0.03749425158460763,1014200
ball_cropped_1,0.688050784691437,0.623898430617126,0.15949293620536875,0.09140285234587764,613200
ball_cropped_2,0.604760984044832,0.7904780319103358,0.20902626054870052,0.11518065839906838,0
ball_cropped_3,0.7870533705754893,0.4258932588490215,0.06038625585916466,0.04122073664896762,0
ball_cropped_4,0.8517587646274567,0.2964824707450868,0.044286892241001775,0.016959350801391597,0
ball_cropped_5,0.7127940206192491,0.5744119587615018,0.12497673088778823,0.06098185688338548,7306400
car_cropped_1,0.7678950379696214,0.4642099240607571,0.056938428206394054,0.04879140776967986,0
car_cropped_2,0.727290175420745,0.5454196491585102,0.07246454881972579,0.06401541263857162,0
car_cropped_3,0.6969021873128809,0.6061956253742383,0.08703258854022569,0.07478516274633071,0
car_cropped_4,0.767438149016356,0.46512370196728825,0.07033250086074169,0.047717226233225205,0
car_cropped_5,0.7675494076206792,0.4649011847586415,0.07291663046860382,0.051933907359995674,0
cat_cropped_1,0.882518995840801,0.2349620083183981,0.02878630219121312,0.011609065191539442,0
cat_cropped_2,0.8761655878276413,0.24766882434471726,0.033801907855618235,0.013685323391828465,7089300
cat_cropped_3,0.8603068287872673,0.2793863424254654,0.03586753386308893,0.019897385538480347,0
cat_cropped_4,0.8350695976068683,0.32986080478626345,0.04886989482499239,0.02303436616674439,0
cat_cropped_5,0.8036756865657022,0.3926486268685955,0.052000388191343644,0.030402533026287683,0
dolphin_cropped_1,0.7539098319060337,0.4921803361879327,0.06410062212149113,0.057038459456683975,0
dolphin_cropped_2,0.7935891408253033,0.4128217183493933,0.06016986388314084,0.03953708820782488,6883000
dolphin_cropped_3,0.8197290927376691,0.36054181452466216,0.056697182587467365,0.02877452168467998,0
dolphin_cropped_4,0.7915846030865745,0.41683079382685095,0.06203572898298599,0.03982087566123333,0
dolphin_cropped_5,0.8846870083889053,0.2306259832221892,0.03989470048431166,0.00942911231363862,0
face_cropped_1,0.7920853423163575,0.4158293153672852,0.06414052386409039,0.03387487857252377,6450300
face_cropped_2,0.753273207341398,0.4934535853172041,0.07326497539519272,0.044731170605649156,2006100
face_cropped_3,0.7555990502682391,0.48880189946352176,0.0753209363504666,0.04595196960352329,999300
face_cropped_4,0.7765857074103314,0.44682858517933716,0.06386406054858196,0.038308757345408,1289200
face_cropped_5,0.764048802796952,0.47190239440609605,0.07321094288288088,0.04292960714979091,2967500
lotus_cropped_1,0.8492348682400923,0.3015302635198154,0.042558941562401274,0.017958286277752762,0
lotus_cropped_2,0.812448322056769,0.37510335588646226,0.05668599536869912,0.026748061367785465,0
lotus_cropped_3,0.731231163552492,0.5375376728950161,0.11222219095440687,0.0518250120113628,0
lotus_cropped_4,0.7855892778863043,0.4288214442273913,0.055612383446394256,0.03591273425287884,0
lotus_cropped_5,0.7900970035496383,0.41980599290072373,0.06501741081581712,0.033343409282400024,8078800
pickles_cropped_1,0.653886056264138,0.692227887471724,0.272948702162336,0.09184498907313329,82236000
pickles_cropped_2,0.7044021941680536,0.5911956116638928,0.22928606583773098,0.06522871709098989,48311300
pickles_cropped_3,0.6927507806045212,0.6144984387909573,0.2256420714430767,0.06828880292525082,97607800
pickles_cropped_4,0.7085357132902969,0.5829285734194063,0.21769581478413574,0.06236879585454996,78289600
pickles_cropped_5,0.6926650192848529,0.6146699614302942,0.21555500445539025,0.06966622449070212,81448900
