dolphin_cropped_query (4073900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8582114064257385,0.2835771871485232,0.03945551382305724,0.017977503741635942,1022400
airplane_cropped_2,0.8283242486058704,0.34335150278825943,0.04342842060867047,0.025103144238208242,2093200
airplane_cropped_3,0.7867024607177546,0.42659507856449086,0.0592236425244888,0.03852921429874536,994400
airplane_cropped_4,0.816268250485273,0.36746349902945397,0.05464988053796806,0.030420148271971686,1006200
airplane_cropped_5,0.7993781154374621,0.4012437691250759,0.048445911810859,0.032117154558658094,1014200
ball_cropped_1,0.6467018119905137,0.7065963760189725,0.1602331251125288,0.11261704724040046,613200
ball_cropped_2,0.5602679089173482,0.8794641821653033,0.2263850566361689,0.14855889202554282,0
ball_cropped_3,0.7502567104778552,0.49948657904428945,0.06763165336154109,0.05819872741009578,0
ball_cropped_4,0.8009074744051106,0.398185051189779,0.058894198178550045,0.03469581876890024,0
ball_cropped_5,0.6561412894166488,0.6877174211667023,0.14567439939750942,0.09159446559576548,7306400
car_cropped_1,0.8216652033702787,0.3566695932594426,0.04159030061839264,0.03020685069320622,0
car_cropped_2,0.7948898658995502,0.41022026820089946,0.05240533183423414,0.039429910813236685,0
car_cropped_3,0.7737732542363225,0.45245349152735487,0.06560627116169644,0.044549069948046666,0
car_cropped_4,0.826264330503969,0.3474713389920623,0.044984216277505165,0.02482998742636079,0
car_cropped_5,0.8049013244036397,0.3901973511927206,0.057394206209764285,0.03398319975712476,0
cat_cropped_1,0.8792964501162039,0.24140709976759211,0.030967104104245906,0.013988501536987717,0
cat_cropped_2,0.8244824194844665,0.3510351610310668,0.05142548402574224,0.027288697259418328,7089300
cat_cropped_3,0.840823353060946,0.31835329387810773,0.04432211987990572,0.021902379310254835,0
cat_cropped_4,0.8252950914512888,0.34940981709742236,0.06366340360827386,0.0262628475969338,0
cat_cropped_5,0.8243896640472026,0.3512206719055948,0.044373974676581336,0.030178975584190262,0
dolphin_cropped_1,0.8171948332966279,0.3656103334067442,0.05100432955347194,0.028839199762612365,0
dolphin_cropped_2,0.7862998836492625,0.4274002327014751,0.057889968293279394,0.03997110175825898,6883000
dolphin_cropped_3,0.8052753478593954,0.3894493042812094,0.05208684851159072,0.029057386997032492,0
dolphin_cropped_4,0.7715431213135661,0.4569137573728678,0.06629130552457974,0.05239789799240504,0
dolphin_cropped_5,0.8450638884993937,0.3098722230012123,0.056123560556704304,0.018678540801511424,0
face_cropped_1,0.8307055286545514,0.33858894269089745,0.052865988960150004,0.029357013485130548,6450300
face_cropped_2,0.8124223606192881,0.37515527876142385,0.05656092041459511,0.03263086121206139,2006100
face_cropped_3,0.7930826633460564,0.41383467330788737,0.06192796364971466,0.03886733218070073,999300
face_cropped_4,0.8238377172332447,0.35232456553351055,0.05031727647672538,0.030077091777994475,1289200
face_cropped_5,0.7919814834874533,0.41603703302509326,0.06149573710133696,0.03865564811827041,2967500
lotus_cropped_1,0.872706102522631,0.254587794954738,0.03708593173320671,0.014466081471411409,0
lotus_cropped_2,0.8600050012845656,0.2799899974308689,0.03884598157655944,0.016242167535220276,0
lotus_cropped_3,0.7352342470943853,0.5295315058112292,0.12440494439225508,0.05168487678879193,0
lotus_cropped_4,0.824740623925442,0.350518752149116,0.045643554145027375,0.026111389194427993,0
lotus_cropped_5,0.8280429474080838,0.3439141051838326,0.049065399449604544,0.027492813824915918,8078800
pickles_cropped_1,0.609880827606564,0.7802383447868719,0.28973163339558966,0.10889742218482434,82236000
pickles_cropped_2,0.6559894082452487,0.6880211835095026,0.24697509820075045,0.08389753612658551,48311300
pickles_cropped_3,0.6641367843141855,0.6717264313716289,0.24215737632762044,0.07890652900110366,97607800
pickles_cropped_4,0.6795356413812845,0.6409287172374308,0.23406366236254458,0.07064757024517583,78289600
pickles_cropped_5,0.6657211440768396,0.6685577118463206,0.23163088780012295,0.07961505887149302,81448900
