pickles_cropped_querry (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.48620868616863766,0.08597385761750265,0.03127386659861586,2.2097827594315596,1227200
airplane_cropped_2,0.5191825924825831,0.07627463409072678,0.026070702422486384,2.2939374959831356,2342800
airplane_cropped_3,0.4240903562166255,0.11052339945667285,0.02962409987306008,2.1262669171331336,1239100
airplane_cropped_4,0.4237685624775745,0.10899349828923274,0.029699822608851758,2.170981938466344,749300
airplane_cropped_5,0.4082654187522098,0.11808019020650937,0.03297081189612242,2.0979458703754545,2131300
ball_cropped_1,0.4776436951246982,0.08885168517196484,0.03085582578062135,2.2274122060478594,1007000
ball_cropped_2,0.5843628096725655,0.06421049347687403,0.02768812368884019,2.497442971362714,1000900
ball_cropped_3,0.6880659293587443,0.04056955936816524,0.013620554311551712,2.386531340656847,3143900
ball_cropped_4,0.482790273520445,0.08686826388034906,0.0410943290925642,2.239186972463485,0
ball_cropped_5,0.7467597417435073,0.03091394340907198,0.006979415706938888,2.415515198807406,0
car_cropped_1,0.41904475160759563,0.11178220907961808,0.026912754964378983,2.1569221863227614,0
car_cropped_2,0.44976141702866124,0.09733596806758546,0.0269600056488056,2.267785241803996,0
car_cropped_3,0.39585075130539377,0.11931390534616776,0.03597566318283198,2.2207305215084445,0
car_cropped_4,0.4776562823608789,0.08877798496756455,0.026353989741756248,2.2312381961184045,6392800
car_cropped_5,0.4388411722174548,0.1024250096809328,0.03576317613712641,2.217185077389044,0
cat_cropped_1,0.5244981056174411,0.07419279992054577,0.02458656519983059,2.2198332803387912,2114500
cat_cropped_2,0.4959844613042848,0.08286593302926412,0.032114783132097945,2.2097053241486435,2837500
cat_cropped_3,0.5443993948499541,0.06932602053297043,0.026608952819955685,2.275639686714761,3168700
cat_cropped_4,0.47971002473079394,0.08806456164589196,0.04237287939293106,2.2082453668307274,2003700
cat_cropped_5,0.5739940369311567,0.06208321116559603,0.01850223700894213,2.3023680387430723,3002700
dolphin_cropped_1,0.48739406513358496,0.0852305447299735,0.03149899195891176,2.28555910119265,1315600
dolphin_cropped_2,0.5531226430427065,0.06735468543687295,0.022266329686351703,2.304050114649448,0
dolphin_cropped_3,0.801606019964131,0.02581700534170396,0.00463650658930284,2.476340856641851,0
dolphin_cropped_4,0.46631699645208186,0.0913159668505135,0.038957340688249985,2.297554552404523,0
dolphin_cropped_5,0.600821414263538,0.05477308602271597,0.014389559743361965,2.281442184045301,0
face_cropped_1,0.6782243245462124,0.040854445405774584,0.0144759120864883,2.3549317631186195,8679500
face_cropped_2,0.7134917771540518,0.03659639902046864,0.011310387881592754,2.3995337004752253,2003800
face_cropped_3,0.7283625718344725,0.03334694358274214,0.00808080380790137,2.400572694774232,1999600
face_cropped_4,0.7023769962438372,0.03874134182984145,0.014794702371434064,2.3988641678053004,1302900
face_cropped_5,0.6999857223953558,0.03778293421464987,0.013023559793544472,2.3809625910818415,0
lotus_cropped_1,0.5441744031337487,0.06878932864689985,0.033141142822995365,2.243240441634593,0
lotus_cropped_2,0.5920244585060157,0.058252732024649576,0.025117846066757304,2.3195844185637466,6516200
lotus_cropped_3,0.8722620618804431,0.022500988477559946,0.003860637928489176,2.5540661657145236,0
lotus_cropped_4,0.5980244353870178,0.058091475883723626,0.02628777409120092,2.363250857684346,0
lotus_cropped_5,0.731879275982098,0.03264654747842077,0.008391171015012102,2.397258300218918,0
pickles_cropped_1,0.9324584557892538,0.030779824388170028,0.010516788453415226,2.6900796967742924,116095000
pickles_cropped_2,0.9432734059933894,0.012507871931468913,0.002517164988861339,2.5354749378073507,72966900
pickles_cropped_3,0.9240400009937358,0.017085910955733603,0.004330937925808948,2.550041646981625,123410100
pickles_cropped_4,0.9048654094380978,0.01621910742953482,0.0033157469456793283,2.523021857930447,90344700
pickles_cropped_5,0.9174408251133178,0.023321798326334946,0.005766504818475004,2.601816325269518,104032400
