cat_query (20621700),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8382323305023751,0.06751397307534576,0.0229113118794531,2.1447723434236563,3001700
airplane_2,0.7577685801912027,0.07570625036066954,0.02201826234965842,2.0843840382913865,1484900
airplane_3,0.7080420232256577,0.09005806599009636,0.030738318269191003,2.1239364801467544,0
airplane_4,0.672498942715318,0.0957349079082807,0.0330326480365387,2.100023244414551,6258300
airplane_5,0.7830240336145797,0.07868538059977467,0.030969849439141987,2.15630920959684,2055800
ball_1,0.7118553699732533,0.07377338577515569,0.022934012875865467,1.972979160856048,2999000
ball_2,0.6188734417899604,0.12462504097017371,0.05441847165342398,2.5637141756267994,1694800
ball_3,0.8989776176888179,0.058568311310461876,0.0229023946376281,2.1530992198907217,4391500
ball_4,0.8963901248953849,0.03330639134709931,0.007584593073666681,2.0052156265574648,2907600
ball_5,0.865384247817016,0.08248857655156455,0.035718023519449714,2.319167388509313,0
car_1,0.5947723243357186,0.109824880583382,0.038105934187861894,2.0105881265442647,0
car_2,0.6744588125262164,0.08630152883218783,0.025106509594915602,1.9915011575745298,7857500
car_3,0.7649908252618866,0.07165259122830661,0.021917624559162883,2.060767328083324,1993400
car_4,0.703871569339466,0.07189007681595616,0.016752289356386653,1.927227070226219,3013500
car_5,0.739851706951383,0.06639826003623675,0.01657834082150423,1.9666106264009509,1373200
cat_1,0.8128547755879137,0.07092644197577355,0.028426696200700884,2.1321510191743873,0
cat_2,0.8298077519755832,0.03626092174478729,0.0059074209355980175,1.9286097645120832,6717000
cat_3,0.9062605793999441,0.033149698370937314,0.008960626338081422,2.015208040230261,0
cat_4,0.8157397809149329,0.04082202041730375,0.0062478551697695076,1.9336552764117825,6709000
cat_5,0.8067663418918434,0.06168030154047854,0.019515959110571923,2.057383532660512,2038000
dolphin_1,0.7790645012273438,0.05874993820141395,0.010925760696553743,2.004315451162408,3000700
dolphin_2,0.8595467953875034,0.045064896755162245,0.009841157542808497,2.024751098675555,1995000
dolphin_3,0.9305148656566682,0.08154089434831739,0.03913904054261835,2.3702929898628144,2110000
dolphin_4,0.9273779396541465,0.04318660360085444,0.0076425164638596246,2.109080377083542,2999400
dolphin_5,0.8243803370257287,0.0658743210908124,0.026269406387797272,2.109456435419312,1563100
face_1,0.8777428791561964,0.0503550102987121,0.01730277043981016,2.076559994547304,0
face_2,0.8846446332988902,0.06054001168649547,0.02601817992935298,2.1534960765854305,7316200
face_3,0.8986222086867955,0.06547433848780002,0.02858485542937277,2.2009665462426806,0
face_4,0.9321566986449275,0.04854130968641489,0.019340742195153762,2.127704659989496,7031300
face_5,0.9259849846467278,0.04599808745826445,0.016705954010108718,2.106626782245791,0
lotus_1,0.9099246247975046,0.03743845886308304,0.005979238473928911,2.050892528586629,6809000
lotus_2,0.8667171699780768,0.05343251459875986,0.017957142804471023,2.084546646489214,0
lotus_3,0.9743412762982825,0.10093633637990232,0.04700499084765931,2.6229364294884734,0
lotus_4,0.8583545030594567,0.039055870911633706,0.00778962045950552,1.9858334602490226,10039300
lotus_5,0.856915003087055,0.06481458069953645,0.027308620408990323,2.145563518229925,3550200
pickles_1,0.8308428433381126,0.12980830483770506,0.06000316748994429,3.2686392301643425,159543000
pickles_2,0.7835424342355021,0.13256040855457227,0.06093458544139972,3.4086455397557343,215944000
pickles_3,0.8820392847115887,0.12094863241948953,0.057025206678367704,2.966467520309724,145076400
pickles_4,0.8859450308939659,0.12103270460195642,0.05677499222970546,2.967078849520417,188725000
pickles_5,0.9187264880676236,0.12487040282563744,0.05828648127083304,3.1154379833473973,96380900
