lotus_query (20621700),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5008644872924053,0.05711420584418384,0.024804383087697016,2.596287844030187,3001700
airplane_2,0.44004288779561945,0.07225076553997387,0.027125293433725082,2.520365741204655,1484900
airplane_3,0.44975893394687205,0.06935659034642386,0.021393141760684846,2.5448038143883505,0
airplane_4,0.4325592939043205,0.07459968231324801,0.022380864362356218,2.5089346776037686,6258300
airplane_5,0.5094443595225003,0.0552538913870633,0.017821141013886477,2.5825681497392394,2055800
ball_1,0.35847586175867546,0.10153044569993723,0.04017032865315319,2.398779689912098,2999000
ball_2,0.6426453270319744,0.03886754551161331,0.015117419357027274,2.8840405875442396,1694800
ball_3,0.5357437867645665,0.05000541753734232,0.024177067451920265,2.6117239935357044,4391500
ball_4,0.4026874567314242,0.08348876333961078,0.0397217923013405,2.4839874023887343,2907600
ball_5,0.6221147158292525,0.03808352719618921,0.01217031946307039,2.753269109723017,0
car_1,0.3509692954314428,0.10472700679686828,0.031802546565081385,2.402411772700354,0
car_2,0.36943075973881945,0.09747764489948092,0.028470334333149255,2.3955750918215886,7857500
car_3,0.4343253703456558,0.07423482176144999,0.028540232275107814,2.4989347189490583,1993400
car_4,0.34004018340116426,0.11072763772978864,0.038781947658168316,2.3690771710449368,3013500
car_5,0.3689467445886475,0.09750683988643206,0.03561205962327406,2.4228502967891266,1373200
cat_1,0.5111146447561314,0.05484601514605121,0.019996754801660414,2.5506364859163253,0
cat_2,0.3502601729750701,0.10439251573542997,0.04238025531124901,2.399858148078765,6717000
cat_3,0.4061637856784791,0.08197582328090802,0.038139106123972775,2.4909487995732174,0
cat_4,0.3502910251242273,0.10431798148312481,0.05074343340882011,2.4206897489014945,6709000
cat_5,0.42061638647609123,0.07756283741368486,0.028325048037864783,2.4992972886744598,2038000
dolphin_1,0.3542385892476103,0.09973039169270587,0.04634878974566707,2.493852284036668,3000700
dolphin_2,0.4009239642184558,0.08345550847457628,0.039074191418049645,2.5068128377719434,1995000
dolphin_3,0.6806875732441084,0.032770272929139616,0.0092017114789493,2.829699379824119,2110000
dolphin_4,0.3690597327530224,0.08695665302941749,0.042919053011780076,2.6462044459851817,2999400
dolphin_5,0.490253122910542,0.05952629664654105,0.0209462318882366,2.552322630580395,1563100
face_1,0.46794368264804354,0.06490570794662885,0.02975821322568726,2.5374235610231524,0
face_2,0.5173793750333785,0.05370986563209822,0.021114021679134093,2.6101577745068965,7316200
face_3,0.5507182636013137,0.04781912006761867,0.018983373466581466,2.659077753168316,0
face_4,0.4812151740924338,0.06127428609114291,0.0275133358921948,2.6090537291077096,7031300
face_5,0.4541569977394877,0.06741400219366322,0.03065937383215302,2.5954976375557757,0
lotus_1,0.39274419265188265,0.08413056028421285,0.04300168713460021,2.553638610512402,6809000
lotus_2,0.44171069440475236,0.07105690072639226,0.029352967022744012,2.551528885167637,0
lotus_3,0.9481692327597359,0.020405066222098735,0.0046527415675606705,3.067358121947024,0
lotus_4,0.3675811494223479,0.09459477344857856,0.04035086650695778,2.471900879694582,10039300
lotus_5,0.5332326019357948,0.050300242130750614,0.01962419115454364,2.5790466899831594,3550200
pickles_1,0.8317179234139992,0.04709557108335344,0.015286835226724428,3.6716674582759117,159543000
pickles_2,0.7850669331652184,0.04983467231638417,0.016118453708949817,3.7916075105970184,215944000
pickles_3,0.8478555455471571,0.039966156710101695,0.012098639468315606,3.370774827953443,145076400
pickles_4,0.830779947274012,0.041055872578720495,0.012196985089823342,3.387067674383133,188725000
pickles_5,0.881815394646548,0.043516973720130296,0.01363507166398866,3.538039294189874,96380900
