cat_cropped_query (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7331841356213487,0.06348769621521039,0.012199327985951993,1.9731953778023286,1227200
airplane_cropped_2,0.7489053536117408,0.06820104305467958,0.014973748403339137,2.045735192174097,2342800
airplane_cropped_3,0.6090025263425215,0.09583585266194074,0.02232917027103864,1.9109926708237877,1239100
airplane_cropped_4,0.6164715510596256,0.09551522636773765,0.022925264976779294,1.944530350707436,749300
airplane_cropped_5,0.6198906351877441,0.08969079170577718,0.018948271478658366,1.877324858747204,2131300
ball_cropped_1,0.5671884025565058,0.1155819900965101,0.04039532455095301,2.045382826126988,1007000
ball_cropped_2,0.5600121939883344,0.1249881835990935,0.05305044176789158,2.337208289683585,1000900
ball_cropped_3,0.8705745472332093,0.056504004573042804,0.021850900581654217,2.1361343905791763,3143900
ball_cropped_4,0.7874880739321976,0.049433894651259934,0.009535216975318266,1.9716849173001336,0
ball_cropped_5,0.7634405960966849,0.08324427024689171,0.030684989527098517,2.2079204292308736,0
car_cropped_1,0.5609447477013487,0.11464345182328607,0.029506118604195598,1.9603309553255994,0
car_cropped_2,0.6416606027739888,0.09300332426243739,0.019837589572452793,2.033565474461561,0
car_cropped_3,0.4881540584431055,0.14165074263311234,0.037484899907988055,2.0431307671163075,0
car_cropped_4,0.6360656326560503,0.09367879898091051,0.024007002524920957,2.005447692813037,6392800
car_cropped_5,0.6586388505280205,0.0833562311863108,0.02383149523044698,1.9667106154242384,0
cat_cropped_1,0.7740085038276427,0.054460502114422056,0.01387270715897384,1.9787228711273477,2114500
cat_cropped_2,0.8199463545780311,0.036869914157208604,0.005149756675740418,1.9433921201393876,2837500
cat_cropped_3,0.8507585156007964,0.040359258014849325,0.009667620214447031,2.00902811192026,3168700
cat_cropped_4,0.7930262201927979,0.044068805369088415,0.009593173891133164,1.9411033419150658,2003700
cat_cropped_5,0.7853129391744631,0.06208898299725688,0.01824777326068717,2.0522549069262204,3002700
dolphin_cropped_1,0.7579866251116018,0.06315689803736046,0.011949983012123156,2.0305765212621525,1315600
dolphin_cropped_2,0.7901845958629579,0.05952044076658699,0.015589799626919506,2.0490857553909545,0
dolphin_cropped_3,0.8004439336760671,0.08178895520886283,0.035289408653796484,2.2618032960899828,0
dolphin_cropped_4,0.8258983215551907,0.04340073560945091,0.006795945106676989,2.0093187249167936,0
dolphin_cropped_5,0.7786036526611222,0.0632168892395657,0.02196056872485081,2.050682916998209,0
face_cropped_1,0.8517997410989832,0.05692414985800191,0.02077902556976551,2.1165006908907174,8679500
face_cropped_2,0.8850275598737882,0.05619025836025579,0.023755947389604615,2.1504571555537337,2003800
face_cropped_3,0.8621749536468282,0.06082661028379441,0.027176451796388893,2.1553407757620215,1999600
face_cropped_4,0.9096739234147326,0.050592950203596804,0.020083360531333496,2.141527490038274,1302900
face_cropped_5,0.87563601405685,0.055050661783178884,0.02204746365087937,2.1310175264516915,0
lotus_cropped_1,0.8307301079925027,0.04141410824175207,0.006844954068778634,1.9966248495545422,0
lotus_cropped_2,0.8684412769692786,0.043866693009269,0.010359988046912934,2.059931985774761,6516200
lotus_cropped_3,0.8921398174316403,0.0751020156762435,0.0326078069005302,2.3070640295825986,0
lotus_cropped_4,0.9069433502880524,0.03974778899396768,0.009270035714057124,2.091379624376233,0
lotus_cropped_5,0.8338402890601161,0.06687587016056439,0.02752306678019682,2.1611186732696424,0
pickles_cropped_1,0.9246073702738337,0.08745952688260902,0.044234997246590226,2.47077822352681,116095000
pickles_cropped_2,0.8928364488163494,0.07612691268392857,0.0360264535683972,2.313862692004217,72966900
pickles_cropped_3,0.8764813074862532,0.08007908948094555,0.03760440130255152,2.3336771401637058,123410100
pickles_cropped_4,0.8875747944971848,0.07476853442329313,0.03519453223424424,2.29706472958773,90344700
pickles_cropped_5,0.9068148100176494,0.08056239788993154,0.038837897403587424,2.3764373917762467,104032400
