dolphin_cropped_query (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7859090231668391,0.04705996513248249,0.012150011041929028,1.9426798887389762,1227200
airplane_cropped_2,0.8142794508091693,0.050312045446724026,0.008409818722711637,2.0241683684565537,2342800
airplane_cropped_3,0.6787259435880327,0.06954966547846195,0.01249433683439534,1.8629631123052608,1239100
airplane_cropped_4,0.7047136201699097,0.06408698343038793,0.013049334700719931,1.8927125646915404,749300
airplane_cropped_5,0.6642945941521814,0.07231069289967841,0.014642114793884721,1.83313191506105,2131300
ball_cropped_1,0.6845528772525069,0.07781307461373027,0.025498284252578454,1.9652444944523382,1007000
ball_cropped_2,0.7143616470978637,0.09343970568694326,0.03574050275824797,2.235212544576195,1000900
ball_cropped_3,0.8824105394338617,0.0541972437979958,0.01143242593886837,2.1432798638857387,3143900
ball_cropped_4,0.6777592196822845,0.0832701008497567,0.025765030824806884,1.999801717555961,0
ball_cropped_5,0.873230220711139,0.060966477405700215,0.01594396486184612,2.1728945208538204,0
car_cropped_1,0.6664728153228915,0.07558177938154624,0.015218345428806842,1.8886990913381119,0
car_cropped_2,0.7339600592400611,0.06437727345187891,0.01140332932778604,1.9963943332776228,0
car_cropped_3,0.6095073851171412,0.09798826837613757,0.0247347961512728,1.9491148267784972,0
car_cropped_4,0.7630614466373953,0.053183502587572706,0.012811703591122063,1.9564279319180748,6392800
car_cropped_5,0.6989362507535787,0.06991357632256609,0.020618640721934218,1.9367949788292422,0
cat_cropped_1,0.8235981860450776,0.03973295745341354,0.00791265238329367,1.9607911092741492,2114500
cat_cropped_2,0.7433706228963175,0.06119734426603995,0.016779490538501463,1.956479759788534,2837500
cat_cropped_3,0.8096367720128895,0.052007295249002286,0.011957244395725503,2.019528837686547,3168700
cat_cropped_4,0.7253645944452384,0.06588652858380262,0.02488171953444207,1.9509531709126156,2003700
cat_cropped_5,0.8468126612462683,0.04613961248606623,0.009107624817551594,2.0465226251589135,3002700
dolphin_cropped_1,0.7834722211897522,0.05610226497636239,0.013120962920445917,2.0079759455277912,1315600
dolphin_cropped_2,0.8355437425629882,0.04762876824556974,0.008625923003685745,2.037511634455,0
dolphin_cropped_3,0.9207106492250683,0.05981917005609278,0.019733652860104776,2.2194601265486704,0
dolphin_cropped_4,0.7037098472181677,0.0789051490514905,0.023143594656357677,2.039351783084393,0
dolphin_cropped_5,0.887400947619029,0.034538458271244965,0.006903282891844827,2.0207252030057226,0
face_cropped_1,0.9317892388357087,0.03891068368404273,0.007764990404700301,2.102491798851109,8679500
face_cropped_2,0.9395823055325374,0.04496483651771965,0.011853178816546012,2.145077109581877,2003800
face_cropped_3,0.9170319458160202,0.04950998849106643,0.013605977242926113,2.1464975555592543,1999600
face_cropped_4,0.9261438523102452,0.047380426190646696,0.0105256939403183,2.1497151432100665,1302900
face_cropped_5,0.918355837678165,0.045965503342153886,0.010727315620636708,2.1298410113526987,0
lotus_cropped_1,0.7949214007169725,0.05207831465608695,0.01658660776288249,1.9938727716603466,0
lotus_cropped_2,0.863191850031488,0.045474577427601075,0.011149142260368543,2.0648305886739617,6516200
lotus_cropped_3,0.9630133730524607,0.06412528544792882,0.018466060183636748,2.2980374762991986,0
lotus_cropped_4,0.82529741308288,0.0596080802810945,0.013037877499160126,2.1158873308824466,0
lotus_cropped_5,0.9379763632373233,0.045164757329391486,0.012796696442702692,2.1412261110047415,0
pickles_cropped_1,0.9536616522432635,0.08432070880924943,0.0296273700777195,2.4450896543556895,116095000
pickles_cropped_2,0.9565850329086084,0.06646567403264089,0.021556230806977,2.293868420067433,72966900
pickles_cropped_3,0.9685511787647653,0.06634621946363807,0.022137071250628894,2.3004455078276917,123410100
pickles_cropped_4,0.9682697425584228,0.06201213467253537,0.019864996969575183,2.2687688813000384,90344700
pickles_cropped_5,0.9659077718080014,0.07258766489817159,0.023833257410239582,2.3526950361802346,104032400
