strawberry_query (20621700),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.712582085659636,0.05053970595222955,0.01060447915811589,2.3592671182270006,3001700
airplane_2,0.651318956890538,0.05835459315467723,0.012771967529813282,2.2953525936933747,1484900
airplane_3,0.5983984794819557,0.07247429782575177,0.019137111442694508,2.3441232867710515,0
airplane_4,0.5452896715868729,0.08447061434753861,0.022609329334127053,2.3332943114311226,6258300
airplane_5,0.64461204445131,0.06476719417339946,0.01673357874259882,2.3774112258068674,2055800
ball_1,0.5764171378915156,0.07220565805658057,0.0254151964284189,2.1853389961679626,2999000
ball_2,0.5242094681896141,0.0929603389367227,0.03844934727102247,2.8006407023903157,1694800
ball_3,0.8018510460333961,0.03449165108089437,0.007657729706693412,2.3514462997216756,4391500
ball_4,0.6812633633327416,0.04730589039223725,0.013211054548287565,2.2019092264303963,2907600
ball_5,0.760945198752536,0.055026360851843814,0.01791068575057452,2.5177838335571177,0
car_1,0.4771601469736518,0.10335712189609206,0.0320762581221566,2.242875167797115,0
car_2,0.5462192035315272,0.08186618465169423,0.01836581422683465,2.2156997475641433,7857500
car_3,0.6325057384432112,0.06191956843426302,0.014876221497563655,2.284349441404288,1993400
car_4,0.5359556148752976,0.08407902048563631,0.020253746889467662,2.1470593278171837,3013500
car_5,0.562980130132208,0.07676612908261062,0.01677866765141577,2.1905909553010825,1373200
cat_1,0.7049985986301195,0.05083766454685823,0.014451608885966947,2.345782476159919,0
cat_2,0.6016381063302856,0.0641234408541804,0.016104216070672278,2.1257200428081693,6717000
cat_3,0.6911539824545214,0.04582022982391986,0.011812497077422473,2.2164103996888285,0
cat_4,0.5860342888825645,0.06906808858664502,0.02438679667276503,2.1317772103928454,6709000
cat_5,0.6738988248849406,0.05169927565942326,0.008512579046500449,2.2697654776396172,2038000
dolphin_1,0.5539889789890734,0.08037243947858473,0.022636758785946526,2.218109886659603,3000700
dolphin_2,0.6422405559282865,0.05853705412054121,0.013903056382708643,2.2346623413672724,1995000
dolphin_3,0.8258704673535863,0.05185015880009546,0.02085600074786318,2.57555665522238,2110000
dolphin_4,0.7595403979921558,0.03730415235186835,0.015364148591505186,2.2864936722564413,2999400
dolphin_5,0.6884462795786381,0.05303438227515323,0.011128638402596227,2.3196686365701065,1563100
face_1,0.7545022887150168,0.035700655279830365,0.0074637140376302225,2.273376258752748,0
face_2,0.7387356354591371,0.04677964562434257,0.010110424701160373,2.362286637144746,7316200
face_3,0.7889722714162741,0.04207353841855514,0.011018963719811526,2.4010025565359934,0
face_4,0.8247520049631318,0.027371349533395286,0.004963070953152189,2.322002535833743,7031300
face_5,0.7926427974849753,0.031521340488130156,0.005943257334676927,2.3022890663272695,0
lotus_1,0.699263495602488,0.04624078162179001,0.016166122992302773,2.2439680556671866,6809000
lotus_2,0.7458825431315274,0.03805526269548409,0.006118517558408369,2.2792472299249256,0
lotus_3,0.8929546381424649,0.06373959026475512,0.02831604983036271,2.8368396701416247,0
lotus_4,0.6752972839045629,0.04671665123025731,0.013099950993368166,2.1707668893338483,10039300
lotus_5,0.7280671643925741,0.04805482340537691,0.011161739422396646,2.355118148578464,3550200
pickles_1,0.7550490815827712,0.08824308150675408,0.04115436346725438,3.489977091821618,159543000
pickles_2,0.6912755320557101,0.09107981980319806,0.042059056692073535,3.6248009349320363,215944000
pickles_3,0.7724654310568063,0.08251189318823776,0.03840846296072548,3.199353301020118,145076400
pickles_4,0.8111823158094064,0.08080737645561184,0.03806388274433196,3.1883719246204674,188725000
pickles_5,0.8611613231377195,0.08305165343785562,0.03948829332312793,3.3393813955893874,96380900
