ball_cropped_query (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.771040222710118,0.05922461169746694,0.013688157304531613,1.9214004399636542,1227200
airplane_cropped_2,0.8061019540565115,0.06003836841315438,0.01140658173091387,2.0038640383615016,2342800
airplane_cropped_3,0.7109379945674512,0.0647322216467477,0.01731103676670459,1.8292656041674942,1239100
airplane_cropped_4,0.6781998836070511,0.0810670983199569,0.01828931716311965,1.8818274687884535,749300
airplane_cropped_5,0.6612632566570611,0.08097014298404441,0.017905769370424467,1.8122134398890382,2131300
ball_cropped_1,0.6885687890232518,0.08396541185825195,0.030232451056060324,1.9715113226196512,1007000
ball_cropped_2,0.6875291646642728,0.10642624498334306,0.039232595279757296,2.243117798843715,1000900
ball_cropped_3,0.9563297221263669,0.045522542393340304,0.008157905128957673,2.102603324684262,3143900
ball_cropped_4,0.7765046298724407,0.06052309384221212,0.021662045194656705,1.9408825900971822,0
ball_cropped_5,0.93967818535372,0.05477049887811426,0.0158044878179928,2.132474165894256,0
car_cropped_1,0.6369175040673577,0.09405317937924002,0.020992261830278552,1.8922669696492016,0
car_cropped_2,0.6951171818041687,0.08399432462295692,0.015577965001370146,1.9966968171244677,0
car_cropped_3,0.5724320068889357,0.11886624217116275,0.03115722834017577,1.9697207557285652,0
car_cropped_4,0.7226334910787869,0.07361673782683352,0.017920097751330858,1.9590677215297962,6392800
car_cropped_5,0.6760185621056911,0.08516958076614431,0.02430059686827868,1.950904278464374,0
cat_cropped_1,0.8471585272998367,0.040058913049553155,0.006831769004242193,1.9367442554186565,2114500
cat_cropped_2,0.8046091077407578,0.04941711102253417,0.01271004463073864,1.9136440397304932,2837500
cat_cropped_3,0.8520030799230873,0.04774500229847137,0.008491766607146735,1.994785490125045,3168700
cat_cropped_4,0.7706723364545004,0.05891570310484449,0.022991120244738306,1.9150120593130011,2003700
cat_cropped_5,0.861077830296707,0.04983023293250202,0.006238270702257311,2.028930309226236,3002700
dolphin_cropped_1,0.7444440875562685,0.07478207271145576,0.015005474835175598,2.0014154350233073,1315600
dolphin_cropped_2,0.8507541523873068,0.05100274579845154,0.007119191832253461,2.0254470772986704,0
dolphin_cropped_3,0.9296788442357055,0.06561446416625114,0.02117383486963823,2.207704920221135,0
dolphin_cropped_4,0.7581533739086695,0.07066246299630531,0.019971672744080026,1.9989434276031703,0
dolphin_cropped_5,0.8825433079926986,0.04328535212913183,0.008219057596150017,1.9996768581812543,0
face_cropped_1,0.9575251107351377,0.04048041376081622,0.0075813382036942325,2.071835229562607,8679500
face_cropped_2,0.9512980383081259,0.049949057930460485,0.010656003719050794,2.118832168624825,2003800
face_cropped_3,0.9445201622538265,0.051155287801383814,0.013264850934029244,2.120506248501715,1999600
face_cropped_4,0.9727665719055999,0.04495988602496391,0.007647901589644398,2.112176953468116,1302900
face_cropped_5,0.9454047823008006,0.047492548321792484,0.008766852248287486,2.1038444996031656,0
lotus_cropped_1,0.8612868056722627,0.04027928233524873,0.013469526640027136,1.9612642047141793,0
lotus_cropped_2,0.898302916089534,0.04401898583237571,0.0072906386085016235,2.0356807271437454,6516200
lotus_cropped_3,0.9923385336824553,0.0669234865448618,0.01882254807353171,2.267605205208433,0
lotus_cropped_4,0.9119286200855131,0.046281896521280175,0.008311593527689003,2.079593465308111,0
lotus_cropped_5,0.9438074812853409,0.05138772622257706,0.013345672775203026,2.116913103460731,0
pickles_cropped_1,0.9682019332678098,0.09006598584040287,0.030483360943989707,2.4302131687847432,116095000
pickles_cropped_2,0.9892894138494913,0.06882189199758312,0.022018575931061223,2.2666897680796567,72966900
pickles_cropped_3,0.969757849400808,0.07361675135702439,0.023598884510636412,2.283757972202619,123410100
pickles_cropped_4,0.9652847849782707,0.06994833397465254,0.021186532355343533,2.2528417046027016,90344700
pickles_cropped_5,0.9734568750738121,0.07898779252103053,0.025127947141990795,2.3317211780368985,104032400
