car_cropped_query (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7706897641391148,0.07388283316683912,0.01731750576933322,1.9105309676812843,1227200
airplane_cropped_2,0.8413833287110424,0.0647823068461075,0.013320213902936721,1.9708458932169277,2342800
airplane_cropped_3,0.7088529043816459,0.08007375648340367,0.013480684937117359,1.814516357005208,1239100
airplane_cropped_4,0.7183858690581845,0.08117607523416134,0.015371117610891114,1.8461170728477616,749300
airplane_cropped_5,0.6799632374308939,0.0880818526757932,0.018473105687035005,1.7919419005809907,2131300
ball_cropped_1,0.6677966353033639,0.10524608034456778,0.027910563017511804,1.9393999718539352,1007000
ball_cropped_2,0.6596563231143898,0.12672035327867512,0.039202940384785986,2.238738570055146,1000900
ball_cropped_3,0.8072426623996771,0.09259985886195443,0.021664033222507477,2.150417307819047,3143900
ball_cropped_4,0.6273024895619006,0.12070354102092531,0.03219704533207143,2.0041851689311407,0
ball_cropped_5,0.8066123824773117,0.09665280650738907,0.02343277867315074,2.1643825911784464,0
car_cropped_1,0.6910395513401653,0.08842541408687743,0.017394708139547303,1.8417325365200523,0
car_cropped_2,0.8000876183365996,0.06567198828529588,0.010100319541435698,1.9174089462074162,0
car_cropped_3,0.7308846373455823,0.07604265647194519,0.019348434140878574,1.8453306979039703,0
car_cropped_4,0.8229306016963167,0.05596426383290079,0.007680955801607727,1.8971390326869795,6392800
car_cropped_5,0.7657350235540267,0.069174577605161,0.014486615838312185,1.880233560208833,0
cat_cropped_1,0.7465797758678507,0.08503617918001515,0.01875915349911806,1.9574729313429904,2114500
cat_cropped_2,0.674615685584248,0.1047938702763734,0.024962044701310405,1.9584341170275572,2837500
cat_cropped_3,0.744598551066914,0.0919949708953903,0.021981045645937086,2.0146755825029685,3168700
cat_cropped_4,0.6970945415269411,0.09688839524066557,0.02955777544333196,1.9285859550650017,2003700
cat_cropped_5,0.763189964302323,0.09020270227347499,0.020698315995334244,2.05649190869756,3002700
dolphin_cropped_1,0.8043431880524229,0.07210046462698343,0.016473881391996407,1.9592306911104678,1315600
dolphin_cropped_2,0.7820619681522225,0.0839764377123273,0.019778383667921312,2.0339978421716776,0
dolphin_cropped_3,0.8664138280178914,0.09186370958895654,0.024567638268451125,2.2038522798260307,0
dolphin_cropped_4,0.6722819626724442,0.10996756377662838,0.02870021782619171,2.0251305318068566,0
dolphin_cropped_5,0.8165541307992678,0.07539424982197088,0.016831554409478606,2.0059182153427564,0
face_cropped_1,0.8629085671794732,0.07666128650292704,0.01855163934661044,2.0929683816156657,8679500
face_cropped_2,0.8625004503540902,0.08321654271834675,0.021131646078888528,2.1437567970312266,2003800
face_cropped_3,0.8337674861300702,0.08910682120048762,0.022217153482474515,2.150069307209089,1999600
face_cropped_4,0.8539845504574622,0.08466505668948626,0.020977959841192734,2.152315378512095,1302900
face_cropped_5,0.8340394484165301,0.08644260957812108,0.02103038615860212,2.1302064149196096,0
lotus_cropped_1,0.7207140194962719,0.09560782446318641,0.024649493243869725,1.9905348988901497,0
lotus_cropped_2,0.7829178481975486,0.08784608931855423,0.021046197637953047,2.0657373157611096,6516200
lotus_cropped_3,0.9074689651763129,0.09494534438982574,0.02538294778926282,2.291377734171721,0
lotus_cropped_4,0.770528539284566,0.094746868713218,0.022288583258580193,2.1086305029083543,0
lotus_cropped_5,0.8536978350487759,0.08496034355123071,0.021623545003712236,2.1395264547493835,0
pickles_cropped_1,0.9276876735994039,0.10937463632092315,0.03352645645901806,2.4212911815866507,116095000
pickles_cropped_2,0.9056320259442041,0.09640947991708484,0.027173518756506962,2.2770411394464958,72966900
pickles_cropped_3,0.9232661478368291,0.09523777837402213,0.02700335863031857,2.279109356554285,123410100
pickles_cropped_4,0.9244749710413739,0.09108629543409663,0.02507892696933032,2.241171264158984,90344700
pickles_cropped_5,0.9384101355896898,0.09842819648570347,0.02818574630631025,2.3206403614143807,104032400
