pickles_querry (20621700),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.10772357654383188,0.09825244029994604,0.03907507278308962,3.420001329394271,3001700
airplane_2,0.09619124596215968,0.11489803001534331,0.04162282033803077,3.346449668136136,1484900
airplane_3,0.1044275957568555,0.1091332780348164,0.035916385654098305,3.353393483785962,0
airplane_4,0.09628058310991956,0.1177656607308553,0.03681008773296146,3.332891532756692,6258300
airplane_5,0.11467844483331088,0.09765779664723033,0.03244792629759198,3.40277991644762,2055800
ball_1,0.08543882726583239,0.14376560185185183,0.055063734589380915,3.209615959098839,2999000
ball_2,0.1881085186883742,0.054502416666666664,0.021625914869736806,3.6706432233477067,1694800
ball_3,0.11842906690534794,0.09206627968036532,0.038254989711553,3.4200478983589115,4391500
ball_4,0.09228861609600354,0.12392712037037037,0.05354523466187843,3.301845906751319,2907600
ball_5,0.16740353464030572,0.0665386225490196,0.025533384114915757,3.511904967263443,0
car_1,0.08922503721820502,0.14492655203045685,0.04541265227392906,3.201851086534996,0
car_2,0.09225614208731993,0.13967061802030456,0.04310204914375009,3.1842442927967283,7857500
car_3,0.10083634514435695,0.1171329581218274,0.04303725320279487,3.311590768338134,1993400
car_4,0.08364869047619047,0.153266980964467,0.05324294291049045,3.177117871489749,3013500
car_5,0.08962700198544012,0.14010468570219964,0.0496191989132033,3.2234517941430454,1373200
cat_1,0.11503155121449687,0.09917842375886524,0.03498823929234899,3.3701781936536572,0
cat_2,0.08599246594664302,0.14440652376425853,0.05627515996738232,3.2218370432295504,6717000
cat_3,0.0916047733241978,0.12159832357357359,0.052054453572790274,3.325405049430263,0
cat_4,0.07331082462769505,0.1482101147469459,0.06466768400816919,3.254500321188188,6709000
cat_5,0.11104447185142197,0.11348591666666666,0.04236899381653765,3.2980011625142738,2038000
dolphin_1,0.07543050473387923,0.1377930432960894,0.06004388604242688,3.3184227665884194,3000700
dolphin_2,0.09060290404040403,0.12228225000000001,0.05279283426418621,3.336302499687589,1995000
dolphin_3,0.17648954312240406,0.05811943656716419,0.02141878588463064,3.6222431538214246,2110000
dolphin_4,0.08641164679015481,0.10787680172413794,0.05615201169376875,3.4863280445634355,2999400
dolphin_5,0.11779922667501566,0.10152253755364807,0.03501140066328817,3.354961382552783,1563100
face_1,0.10781576726466048,0.10725827892937109,0.0437770891314178,3.351133258203125,0
face_2,0.12951123922691163,0.09072287470152572,0.03483211357347386,3.4069423209336676,7316200
face_3,0.14121640475510494,0.08126565041816808,0.032341560313450854,3.4425482664054057,0
face_4,0.1159254941622884,0.09547121204681616,0.04112807725000822,3.4213271355856074,7031300
face_5,0.11841083840619814,0.09839331105006105,0.04407830497885949,3.384734278139864,0
lotus_1,0.08896294949377402,0.11702649308588062,0.05662022999352484,3.374574044949611,6809000
lotus_2,0.12024807609165586,0.1038306207482993,0.04278645910012489,3.3234799149907848,0
lotus_3,0.26246223033521404,0.033756096994535516,0.013474516099321772,3.8801326077783576,0
lotus_4,0.08714683374198419,0.13048016766268258,0.0539032483857062,3.30124877451538,10039300
lotus_5,0.13437641042204998,0.0912062216553288,0.033860466275358526,3.3708116345884105,3550200
pickles_1,0.8982133345164871,0.0019521096511453898,0.000510974132292599,4.219036743037243,159543000
pickles_2,0.9519654268184017,0.0023662500000000003,0.000863424701567993,4.3012748866192885,215944000
pickles_3,0.5368145718497996,0.012366985023404317,0.00419776427406011,4.007826678809771,145076400
pickles_4,0.5652510850977066,0.010997141182560436,0.0039715362109147756,4.001433612839401,188725000
pickles_5,0.7173205666888509,0.006356755755023388,0.0022622515431190396,4.1574413205014835,96380900
