ball_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9875577359315642,0.04419735026139792,0.024934539158386206,2.3208598522230757,1999000
airplane_2,0.951504791917752,0.04559123186168571,0.02503103681144973,2.2941917901071824,2614200
airplane_3,0.9449794196686736,0.055395039094262154,0.030431064722594624,2.364611903589951,0
airplane_4,0.9333632062444379,0.05189412313548151,0.02746919335655566,2.326188471479548,5890000
airplane_5,0.962395003303267,0.057767190499893345,0.029590554660666325,2.397616741814801,2127200
ball_1,0.9189613793605895,0.02068421731836366,0.00869921659499999,2.1079353859276653,3007800
ball_2,0.9978656816593868,0.08918022970705897,0.046510989807650505,2.765665451064776,2006400
ball_3,0.9617663895916836,0.044962969150239444,0.027226928036780448,2.2995212597783303,3260800
ball_4,0.9844303699790468,0.021693070073557884,0.008406749456215569,2.1828766959779613,2998100
ball_5,0.9788081410411001,0.05461428799161942,0.026718982834551024,2.3861479789822755,468100
car_1,0.8420831747333078,0.06494012982189284,0.03572060156958488,2.3307850900082636,0
car_2,0.8709548226898128,0.05508569306142662,0.028969638987506763,2.276594382069733,7063900
car_3,0.9176670609010806,0.04713843541626134,0.027393897233374043,2.2701929044267093,2117700
car_4,0.8859071740110089,0.03202273357033788,0.01320529650635314,2.1318329883743763,3029300
car_5,0.849406910778752,0.047466704398733614,0.02094196577152278,2.1884291658921335,2127200
cat_1,0.9912000475472315,0.057445078706106205,0.03249289542680302,2.415473657755146,3109800
cat_2,0.9598054459400054,0.02783088900959623,0.011989928714631188,2.1927589033614567,3018100
cat_3,0.9676683249078569,0.049910223812662836,0.03043368058166891,2.3406054641861243,460100
cat_4,0.8866700881596246,0.023749445123471425,0.01129843849764006,2.0845181700825206,0
cat_5,0.9695773894346517,0.0651697509356046,0.039328429912076156,2.4713303021907107,7050000
dolphin_1,0.8621048669490584,0.047020029976836075,0.01760818844074538,2.206528177375245,2086600
dolphin_2,0.9542849706140323,0.062492740998838565,0.03783345051656616,2.4413349957991,2010700
dolphin_3,0.9670008871379886,0.06482280814279356,0.034612586580083066,2.4611003249821968,990300
dolphin_4,0.9734742375761815,0.029519203812727785,0.009780229234847383,2.2183495287775346,3147900
dolphin_5,0.9609536213253952,0.04672523714814096,0.027799976187723174,2.3152448746038106,2004300
face_1,0.9706345678075753,0.018914908714357838,0.008191677736276815,2.154622883146756,3565200
face_2,0.9612676752531861,0.03952722560889776,0.02267044688519582,2.2613812240967874,0
face_3,0.9953107038625332,0.04030237280695432,0.026060485261293037,2.3008144305801395,0
face_4,0.9754061497910794,0.028463645114494503,0.016486865122029952,2.2104262768151695,9114000
face_5,0.9862207635602479,0.020971738288811465,0.00995421638974335,2.181658085828857,2278800
lotus_1,0.861927959570672,0.028476535357992386,0.01387434548040954,2.0771152248932414,4885800
lotus_2,0.9632523461203756,0.04109963497594159,0.021182166327547273,2.274858951500916,1984100
lotus_3,0.9990196872850104,0.09289879286380685,0.048224929278416644,2.8143440966187416,2017400
lotus_4,0.9350223192421253,0.013471549342698893,0.004160156734448587,2.0895737754379193,1138600
lotus_5,0.9064215405892245,0.07013937282229965,0.041130466175571166,2.464011238250938,0
pickles_1,0.9993646535597048,0.11960098072760451,0.06147759922076674,4.123267356517142,126768500
pickles_2,0.9999324734958471,0.12033123751451802,0.06166722728337128,4.292962743588038,187281900
pickles_3,0.9994513031550067,0.11669780554393334,0.0607552955568619,3.7391268769031636,117248500
pickles_4,0.9997317133932508,0.11708141234384427,0.06084936021934032,3.7676051887558413,133700400
pickles_5,0.9998347517144509,0.11803413360253565,0.061025186861636015,3.846607527069494,73213000
