airplane_cropped_query (12302900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7504684400554231,0.040260671534835465,0.022244068498626132,2.2050117582636255,0
airplane_cropped_2,0.867099022768181,0.02321614813379163,0.010733056911374122,2.269832938857927,0
airplane_cropped_3,0.8452592637819386,0.02012708052572258,0.010380940614045951,2.2160847541630284,4662600
airplane_cropped_4,0.8421101534805537,0.02445653560747568,0.011585023608971408,2.2412816759593484,1049500
airplane_cropped_5,0.7571803634882196,0.03712202963804545,0.02267526062616285,2.193961232304227,1982800
ball_cropped_1,0.682850108971332,0.05665452131258557,0.031231037071635107,2.2236985786176207,998400
ball_cropped_2,0.962476783357994,0.04119167151628345,0.01760164581344548,2.5277350827648415,2510500
ball_cropped_3,0.8614553568103135,0.03668920559062928,0.014362194780859575,2.3758878300991135,2674100
ball_cropped_4,0.49692859345565527,0.10299453689259015,0.0638065483327666,2.1013921865834155,1002800
ball_cropped_5,0.8051919578109981,0.03946953310326091,0.01737401125008251,2.3080100288634315,1997100
car_cropped_1,0.7891059318854282,0.02969246702404984,0.012147713529926553,2.193540481811364,1002400
car_cropped_2,0.8287053916999171,0.030583435636333946,0.010795694993125026,2.2721639388387245,531100
car_cropped_3,0.7764871993054719,0.03484544671574331,0.014852957490530679,2.21237636945916,0
car_cropped_4,0.7256034290828235,0.04269028362001319,0.018799281241847154,2.174251809332471,1718000
car_cropped_5,0.7722744108271054,0.036632752941752354,0.014361258550894918,2.2290151188467875,522100
cat_cropped_1,0.8911461010441045,0.02540495997114792,0.010591860873244851,2.3253081122699273,2068800
cat_cropped_2,0.7509868892074093,0.04542872321448554,0.02065069392705129,2.267976324479814,2915600
cat_cropped_3,0.9486780138231121,0.027939227911961875,0.013739625992133525,2.4091867280069077,2166900
cat_cropped_4,0.6333781689685946,0.06435332861187361,0.04088670148698803,2.1542203925884147,2872000
cat_cropped_5,0.9722715830547415,0.036668570513102156,0.020080940324056912,2.497625227641981,2694100
dolphin_cropped_1,0.865724171587559,0.025090567875548076,0.01007395522314501,2.284805680785754,1587600
dolphin_cropped_2,0.9552339612241819,0.03793090714426557,0.018829608817854223,2.4864161605169692,1075300
dolphin_cropped_3,0.9463338710520551,0.02614906588600404,0.009810019371295251,2.3911302669621657,1255500
dolphin_cropped_4,0.6933242048583887,0.05443899385192216,0.02781550752248483,2.2236973537616462,1120900
dolphin_cropped_5,0.9206593157674781,0.019668858703323203,0.008065764800222582,2.3160317286130927,2706700
face_cropped_1,0.7678691801766798,0.041782093574459105,0.01830494273254581,2.259701133664607,2441100
face_cropped_2,0.8106907941759147,0.036495034818260254,0.014411358147847586,2.2894756754874046,2445500
face_cropped_3,0.8270471193188113,0.03479741169600491,0.01345013574760787,2.3057093939491438,2612400
face_cropped_4,0.759531735459492,0.04243497835552067,0.019762766965496163,2.24805530996043,2251200
face_cropped_5,0.8752059167296908,0.029872825326962654,0.012094012074755089,2.3352509278161344,2466700
lotus_cropped_1,0.5492860140453243,0.08682154656959366,0.053380108978137546,2.1307640665631618,1040400
lotus_cropped_2,0.6713702218274035,0.05868327610976985,0.02972076842197674,2.2119745515060822,1005400
lotus_cropped_3,0.9649145966226924,0.04266285912679262,0.018026106551532577,2.5392376621781243,1998500
lotus_cropped_4,0.623620295061727,0.06897695832805617,0.033479657746619616,2.1947103150260676,1000000
lotus_cropped_5,0.8903949320693244,0.041871790755644143,0.019225974838554184,2.4502258696660366,2239600
pickles_cropped_1,0.956249925172436,0.06197606683343459,0.027081600577622485,2.733533628338163,88202200
pickles_cropped_2,0.9562373399723416,0.0542827572340943,0.02369414905667496,2.6440526679698224,51389800
pickles_cropped_3,0.9623333617487227,0.055862551312426664,0.024951194408827492,2.6634156249000376,96648600
pickles_cropped_4,0.9692760959380545,0.05142350230527591,0.022112054147455828,2.623189774978979,79950800
pickles_cropped_5,0.9499140494332801,0.05725474639345772,0.024918178833866107,2.6678469942979457,79073400
