pickles_cropped_querry (12302900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.4310064009513298,0.0701652981842626,0.039844397093668,2.532586058775588,0
airplane_cropped_2,0.47412109909254996,0.0587189771099928,0.02935096076769917,2.6070460609741963,0
airplane_cropped_3,0.43606060748359116,0.06832373599983446,0.031001880707090788,2.557069268619206,4662600
airplane_cropped_4,0.4570563052531098,0.06289706137936017,0.030769703979611526,2.578594083149506,1049500
airplane_cropped_5,0.4098287975298073,0.07590352369244727,0.04241786793660145,2.529822360883791,1982800
ball_cropped_1,0.42791729594661154,0.07103098218784858,0.04754623456518746,2.5409434971932403,998400
ball_cropped_2,0.7609584370923497,0.018872887244883937,0.007891057089457471,2.8444507201543954,2510500
ball_cropped_3,0.5795257395130893,0.038804695472185874,0.015859895884493245,2.6839900863189716,2674100
ball_cropped_4,0.31081822411585003,0.1163377642240077,0.08062374595847609,2.4161855235847107,1002800
ball_cropped_5,0.5177818490265348,0.04952574789616088,0.03182325580621107,2.62336180015224,1997100
car_cropped_1,0.4224148032218445,0.0725635427690061,0.031812098387044525,2.5233061050570993,1002400
car_cropped_2,0.45182621859301786,0.06362922640527645,0.030953040281453174,2.613843629125784,531100
car_cropped_3,0.4211779146609542,0.0723030824742634,0.035538838673449286,2.5486286463985177,0
car_cropped_4,0.38358384056504097,0.08375629403307562,0.03961987759490984,2.5179008421116382,1718000
car_cropped_5,0.42681697287995696,0.07072857321382994,0.03299824519935118,2.5693437493337496,522100
cat_cropped_1,0.5403413700222203,0.04527071528567328,0.020395505679658407,2.655998633429233,2068800
cat_cropped_2,0.456253319747977,0.06302212974072359,0.03491572859081734,2.5945329981804086,2915600
cat_cropped_3,0.6153941496746927,0.034127761880940716,0.012214222349914273,2.741449295930058,2166900
cat_cropped_4,0.37488262418708285,0.0884531368617569,0.058126936007195276,2.481914887221479,2872000
cat_cropped_5,0.7185466801403763,0.0229490774602671,0.006251590982456404,2.8297368423282654,2694100
dolphin_cropped_1,0.47733779633594875,0.057931034672551285,0.028170478258935937,2.6245636769417624,1587600
dolphin_cropped_2,0.727836360947226,0.02111736178148397,0.007013327719066077,2.8215851282532243,1075300
dolphin_cropped_3,0.6215123917375149,0.03252562066182872,0.014318242845243542,2.7107254006750816,1255500
dolphin_cropped_4,0.42920703943624766,0.07057213249319991,0.044204845791779274,2.547833960633332,1120900
dolphin_cropped_5,0.5429743419269091,0.04475950807157196,0.01742019015165505,2.644328408080452,2706700
face_cropped_1,0.4727012717296027,0.0593009265827221,0.03377629933966504,2.5806011973783223,2441100
face_cropped_2,0.5032122653856296,0.05249030175537322,0.028507472805112868,2.6080785366642343,2445500
face_cropped_3,0.5149480571344318,0.05009709272159167,0.024444488001805924,2.6230372426830177,2612400
face_cropped_4,0.4632597470163982,0.06159508834379941,0.03522306048727616,2.5671769787393117,2251200
face_cropped_5,0.5517108081022652,0.04323096938097472,0.022489590163846846,2.651652855589529,2466700
lotus_cropped_1,0.33956441933891296,0.10247499367763512,0.07036465207126298,2.4441565845244684,1040400
lotus_cropped_2,0.41907595451089513,0.07360750329517743,0.04597525698093151,2.524332978503576,1005400
lotus_cropped_3,0.8064707717311508,0.014072787154092475,0.0057436805611276055,2.852631354459022,1998500
lotus_cropped_4,0.3951150059729384,0.08115912668106455,0.04924978904833248,2.5041348457810875,1000000
lotus_cropped_5,0.6870287085061092,0.024376157537769182,0.009055990163846542,2.7683262802405055,2239600
pickles_cropped_1,0.9559633263428275,0.013199482418822019,0.005669436781169923,3.0377315575432893,88202200
pickles_cropped_2,0.9389602676258697,0.007286860487380276,0.002635206552158348,2.946753862790655,51389800
pickles_cropped_3,0.9446814377799411,0.00882119080498103,0.0036972997781240225,2.9706510908134933,96648600
pickles_cropped_4,0.9464513035772586,0.005080240621446893,0.0015040200758807696,2.9310451052180726,79950800
pickles_cropped_5,0.9395656993129282,0.00948149915224034,0.0037509255529341555,2.9739966210039044,79073400
