strawberry_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8477000981986097,0.02806599842542492,0.008986773857674947,2.52674763964387,1999000
airplane_2,0.812579193423159,0.03066913943017451,0.01045507499392027,2.5031646225284896,2614200
airplane_3,0.7846505272584107,0.041002607364139305,0.013133697239601082,2.5799241896835716,0
airplane_4,0.7742028555193479,0.03925669754486967,0.012093944659311696,2.540213477526736,5890000
airplane_5,0.8340725136107084,0.03713611538447747,0.012296777340654383,2.6147753907697755,2127200
ball_1,0.6446596741678577,0.048862156621566205,0.030977440260565266,2.3099841055204857,3007800
ball_2,0.9754747744932475,0.05201366680333469,0.023849134402639326,2.963140656173288,2006400
ball_3,0.8741568967904225,0.021052039629985347,0.006657947932274572,2.4878693713464664,3260800
ball_4,0.743732594906869,0.03325084050840507,0.017178259653006782,2.382577639932387,2998100
ball_5,0.8837350462728054,0.029474664158406293,0.00759551706757233,2.593414755666353,468100
car_1,0.6794924611911185,0.053761714774508154,0.019208143947186177,2.5417468711700772,0
car_2,0.7190967960847573,0.044127034671361934,0.014236116388572632,2.4858742884696094,7063900
car_3,0.767644173732976,0.0356366406303657,0.012928159249194706,2.4762709870264525,2117700
car_4,0.6569566299892606,0.04719988012062861,0.01872594970667991,2.3397264989581754,3029300
car_5,0.6729773576184985,0.046826505828510064,0.01755364192512328,2.403995920869,2127200
cat_1,0.9056994940951542,0.030142367381120624,0.01126661304044294,2.616741542538685,3109800
cat_2,0.7508654467987979,0.03230681090080862,0.013852251879531974,2.3901001880766195,3018100
cat_3,0.8469779379874723,0.030041997717274473,0.00993822533027287,2.538687110669286,460100
cat_4,0.598245535527981,0.05895390995794775,0.033891193801079605,2.2928725713819627,0
cat_5,0.8661991907219893,0.03917840645073119,0.017391573846502768,2.668058488135144,7050000
dolphin_1,0.6497676242112126,0.052778109904004056,0.019671315425205834,2.4296231312976797,2086600
dolphin_2,0.7846575075920251,0.04633225707257073,0.01717572062979063,2.650631349754689,2010700
dolphin_3,0.877752616692611,0.03722408865879704,0.01335849382714787,2.6643939367904546,990300
dolphin_4,0.7508525406140875,0.034699707341901,0.01714932520416026,2.418594854388704,3147900
dolphin_5,0.8011372069337893,0.03442213177496582,0.009857407231324215,2.5221777034880484,2004300
face_1,0.7343139152075812,0.03239993583009602,0.017011749975907056,2.3536848110011817,3565200
face_2,0.8314309043166594,0.024287900740167016,0.009412352306032415,2.4647938911315435,0
face_3,0.8793919126691266,0.020930749798623038,0.006385041990158571,2.495775430852149,0
face_4,0.7799090308507667,0.0285778487023336,0.010185872672879676,2.4103903135675995,9114000
face_5,0.7541465584898388,0.030895611153913732,0.0147125787332962,2.3811450747389293,2278800
lotus_1,0.6216108709344468,0.052427367505116104,0.03620949308052276,2.2739691973015397,4885800
lotus_2,0.8569703266945882,0.021165060119988952,0.006435618043000476,2.4689233400454715,1984100
lotus_3,0.9970822964043594,0.05433634787167543,0.025504095564835075,3.012652707784858,2017400
lotus_4,0.6683767503496215,0.04180498179483787,0.02581676044734502,2.282474736550847,1138600
lotus_5,0.807834579920878,0.04423467295897449,0.019830590347839423,2.6551301714559523,0
pickles_1,0.9989763862906358,0.08092493767228823,0.03861584771035947,4.322397020424796,126768500
pickles_2,0.9997298939833885,0.08165370787207872,0.03879291128794386,4.4799269226396214,187281900
pickles_3,0.9987126727867469,0.07802829896302142,0.03790574569673427,3.9358125362386756,117248500
pickles_4,0.9993484468121805,0.07840726782920023,0.03797531426266911,3.9557746599717394,133700400
pickles_5,0.9992976947864164,0.07936072373728367,0.038149108742496336,4.032078408010401,73213000
