dolphin_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8433635609973852,0.01806679517824556,0.010241666835258536,2.5746828898190492,1999000
airplane_2,0.8265205622850306,0.01758683032860248,0.010203414210670232,2.544330858061024,2614200
airplane_3,0.8846351030528437,0.01515895081289935,0.005388090560313094,2.605208598647631,0
airplane_4,0.8438919135308246,0.017156166875898337,0.008316176680052795,2.5669897858332895,5890000
airplane_5,0.8869691665131135,0.01899833711262283,0.0069908942059337936,2.6496350902650962,2127200
ball_1,0.5420617554096767,0.06317037037037036,0.04224449574944442,2.4010795870479695,3007800
ball_2,0.9877139096094779,0.040488888888888894,0.015289111396600786,3.0313716422561043,2006400
ball_3,0.7417857841588031,0.03266641298833079,0.011989459514742234,2.56983214273794,3260800
ball_4,0.6236513344690519,0.04761481481481481,0.028687373132252468,2.4696185381358546,2998100
ball_5,0.8053729881892175,0.029935511982570807,0.010318621143878047,2.657107515051576,468100
car_1,0.8331928326886309,0.017066967475089304,0.0074565999477903076,2.5527462013153404,0
car_2,0.7958389980636922,0.01942034216958075,0.007948144236058805,2.5096708636035006,7063900
car_3,0.7941158644166304,0.020142959202857684,0.008835843672479268,2.511468152057556,2117700
car_4,0.6219172301347528,0.044743824027072755,0.024589299879122454,2.3855691178688447,3029300
car_5,0.6689743455588691,0.03699123895469073,0.018412870370530365,2.429321897322638,2127200
cat_1,0.9235868277659322,0.01706414499605989,0.006961081330122073,2.674531378426466,3109800
cat_2,0.6451802760050184,0.04343669905647092,0.024662331197328705,2.4690454737171774,3018100
cat_3,0.851809890815671,0.01859059059059059,0.007021049609574241,2.5943788139114137,460100
cat_4,0.5487807906012022,0.060926507659491966,0.04445706008417095,2.3684259392961597,0
cat_5,0.9365041042974408,0.019851851851851853,0.008321759864523753,2.7177213567323517,7050000
dolphin_1,0.6586454687469101,0.04022189116490792,0.02267490116615297,2.453497356125293,2086600
dolphin_2,0.9159866080770036,0.0182,0.005824127141605961,2.6769772625658406,2010700
dolphin_3,0.9160708878795973,0.02176871199557767,0.006497185943008129,2.7226634989460394,990300
dolphin_4,0.6036885777259172,0.052994380587484034,0.029017461189984172,2.5156533570182833,3147900
dolphin_5,0.8269001386962553,0.019472007629947545,0.007719752943231397,2.565958307506467,2004300
face_1,0.631316229863871,0.04443651346417992,0.027167793980188336,2.4304737334825637,3565200
face_2,0.7690076330709996,0.02485874554484638,0.012796635285707396,2.52085671087474,0
face_3,0.7790276828110161,0.026948640459490587,0.010916379799915095,2.5683340031485,0
face_4,0.7064164176626825,0.03246275914602763,0.018498439804252073,2.4756069199367468,9114000
face_5,0.6502627487562191,0.04195327635327634,0.025418020176180008,2.4582202488513367,2278800
lotus_1,0.48591103167510696,0.07709396732977519,0.04825312409803008,2.3809677244369882,4885800
lotus_2,0.7138892103289404,0.03570060468631897,0.01573522208888677,2.545302071247437,1984100
lotus_3,0.991605613821756,0.04396618093503339,0.01669825477073373,3.080429422871405,2017400
lotus_4,0.5322994903590972,0.06530488416703557,0.03796884387652437,2.3802376262303637,1138600
lotus_5,0.8418784272546961,0.02912532123960695,0.011122359230671276,2.7041632416096753,0
pickles_1,0.9987293071194099,0.07022820106272212,0.029198529348222167,4.304838061279819,126768500
pickles_2,0.9995948409750829,0.07095605555555555,0.029432472904722236,4.475415407472837,187281900
pickles_3,0.9979951461432942,0.06733874523960101,0.02835474884018773,3.9319321472998077,117248500
pickles_4,0.9989843435601634,0.06771311471741584,0.02849843947541476,3.968982307480697,133700400
pickles_5,0.9992563827150291,0.06866279858310823,0.02871919333114556,4.05272579229473,73213000
