ball_cropped_query (12302900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9127744594541429,0.02116781030167804,0.006461513996231532,2.105083163241627,0
airplane_cropped_2,0.9221689813051257,0.032296844472670304,0.011416084222844736,2.1819594750102924,0
airplane_cropped_3,0.8799519766267311,0.03279806954187939,0.012274082856541068,2.1323598619475046,4662600
airplane_cropped_4,0.9055263200175179,0.03098295074272539,0.01059618510289866,2.153970577127863,1049500
airplane_cropped_5,0.8399269876856041,0.03715253674263683,0.013291140116977346,2.1064499100742777,1982800
ball_cropped_1,0.8732230795730036,0.030370467692201482,0.013374365707753934,2.1064174563337295,998400
ball_cropped_2,0.9952349309962115,0.05778140816934484,0.028908557394358703,2.4213891534848804,2510500
ball_cropped_3,0.954824356409729,0.04072124178785984,0.021739153298741914,2.2634351789839964,2674100
ball_cropped_4,0.6624324673112213,0.06862512068209875,0.046107346734177844,1.9683351576446881,1002800
ball_cropped_5,0.9904801115339665,0.022419596408133752,0.005242738700368031,2.198201035995366,1997100
car_cropped_1,0.8833671521341031,0.027021873768532045,0.01113916042723781,2.1044165415164438,1002400
car_cropped_2,0.8342786733103269,0.05026778830537064,0.01887394072045852,2.2041226132485905,531100
car_cropped_3,0.8336879832777179,0.0418533781571364,0.018238547132503783,2.1349292101010424,0
car_cropped_4,0.8127836611772127,0.040677861816760384,0.019153735877430605,2.0977295226426396,1718000
car_cropped_5,0.7625366946425642,0.059864171093862044,0.02474881957602157,2.164925322281443,522100
cat_cropped_1,0.9549435448881355,0.03381178850091349,0.01600243804386985,2.220210940211371,2068800
cat_cropped_2,0.9593185520379041,0.019392220807996362,0.006439534672257643,2.150705597463382,2915600
cat_cropped_3,0.9814348718229103,0.04342921512917045,0.024560763834178684,2.3067337171431976,2166900
cat_cropped_4,0.7967411812132855,0.03917602380449608,0.02366165493544216,2.0412591361543977,2872000
cat_cropped_5,0.983041835853788,0.05607409342901147,0.03320186771499171,2.4019013178764035,2694100
dolphin_cropped_1,0.9126891063874728,0.03611284443103982,0.012440279105687254,2.1972659608242826,1587600
dolphin_cropped_2,0.9648730491497786,0.05746968249141917,0.03298222357614092,2.403725024049149,1075300
dolphin_cropped_3,0.9751882300607938,0.04214221341984518,0.021937284541853584,2.298578823907975,1255500
dolphin_cropped_4,0.8853280192759827,0.028128375703460596,0.010648295524827975,2.1102146579622985,1120900
dolphin_cropped_5,0.9628639924130519,0.03230641653598829,0.018978545256201122,2.2219191533715925,2706700
face_cropped_1,0.9774405137152807,0.015588746376655626,0.004493623826061008,2.149022273512217,2441100
face_cropped_2,0.983848123331699,0.020899163402069258,0.007505574959703297,2.178835212407965,2445500
face_cropped_3,0.97993870314932,0.024290034102455702,0.01166296614226346,2.1917977971405813,2612400
face_cropped_4,0.9817180033259454,0.01236239344019454,0.0030934954213770135,2.1363242685782766,2251200
face_cropped_5,0.9938509632423795,0.027969794125646607,0.013289979643814988,2.2248637643018894,2466700
lotus_cropped_1,0.7302415658273769,0.05210196701840222,0.035784924582088894,2.005621473330739,1040400
lotus_cropped_2,0.8911870248244148,0.02405539859110053,0.011412719176497393,2.0924386468060554,1005400
lotus_cropped_3,0.9923673790075207,0.06005560042415406,0.030210022866119846,2.4357029697714476,1998500
lotus_cropped_4,0.8334501482828028,0.03387192700535731,0.015024131107712722,2.0693116363809287,1000000
lotus_cropped_5,0.9478692209676812,0.05391894536218442,0.03206355737336537,2.356016518812762,2239600
pickles_cropped_1,0.9997043606799705,0.07906175190662261,0.0406954695415085,2.6367475097547843,88202200
pickles_cropped_2,0.993777245583703,0.07125377622039573,0.0370077480754034,2.544521757059101,51389800
pickles_cropped_3,0.9995051040671122,0.07305029470003424,0.03823160473318196,2.5636768883926555,96648600
pickles_cropped_4,0.9991236618474358,0.06910335063516135,0.035525078677854656,2.5229806848846845,79950800
pickles_cropped_5,0.9964098321763084,0.07352852693818758,0.03836663068381312,2.571610240182452,79073400
