pickles_querry (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.039320112397168545,0.07744085274500734,0.037557042151660364,4.283852470217237,1999000
airplane_2,0.0370738245850157,0.08233315870732644,0.038172855390905765,4.277856739989504,2614200
airplane_3,0.04185020976290097,0.07257128654878102,0.033311302013940634,4.30502377402952,0
airplane_4,0.038749379503602875,0.07864001158506632,0.036244416872604025,4.266615681511508,5890000
airplane_5,0.04510170328911001,0.06714978304178815,0.03361048789297077,4.392229218397432,2127200
ball_1,0.02601203501094092,0.11869891666666665,0.06828820614876732,4.169198268940277,3007800
ball_2,0.09385037297060114,0.030597879629629628,0.015127017190614074,4.701877686762018,2006400
ball_3,0.03761630773398347,0.08111240525114155,0.03586111538344559,4.235423924028759,3260800
ball_4,0.03038250638841567,0.1011866388888889,0.054219362748207954,4.209708455294856,2998100
ball_5,0.044523177896089595,0.06803453104575163,0.03530790262369387,4.344972169748277,468100
car_1,0.03748734993997598,0.08140027791878174,0.032624907300442894,4.199353327736282,0
car_2,0.03473887189469781,0.08810011886632826,0.03665104987840191,4.182626387437671,7063900
car_3,0.03499298524192042,0.08740854610829105,0.03765278119647826,4.205138743401501,2117700
car_4,0.0269681125017983,0.1144427965313029,0.05307814165494538,4.110522409646194,3029300
car_5,0.02940621566473081,0.10463258840947547,0.047160747171881255,4.150739190584817,2127200
cat_1,0.04765013326226013,0.06335723936170214,0.029268278502014917,4.387223682257964,3109800
cat_2,0.030709155621011286,0.10009954531051965,0.05041376553832187,4.202677173850043,3018100
cat_3,0.040677543352601146,0.0747603445945946,0.03180158089786059,4.271947794249983,460100
cat_4,0.024763765499386838,0.12490902923211168,0.07086098484744104,4.131995743094316,0
cat_5,0.05163402341863833,0.058198379629629635,0.023208131136918338,4.365405607739291,7050000
dolphin_1,0.030295248264815798,0.10146912150837989,0.05089458891021018,4.214946048808644,2086600
dolphin_2,0.04775517890772128,0.06320775000000001,0.025630132522444272,4.328410806217067,2010700
dolphin_3,0.05106758616083355,0.05890538515754562,0.02771648584739325,4.4062869902498605,990300
dolphin_4,0.03218932322053675,0.09533633045977011,0.05378599721222827,4.2809394016926925,3147900
dolphin_5,0.03842197468793342,0.07934913268955651,0.03500845345137991,4.257845627988808,2004300
face_1,0.028729394841886986,0.10719680600119007,0.05423668150394339,4.170055548422191,3565200
face_2,0.03512100408733181,0.08709604063031352,0.04056181273489195,4.234530921597192,0
face_3,0.03807240531517093,0.08010880921081899,0.03650623808985495,4.260099728751284,0
face_4,0.03195649573580677,0.09604669694583409,0.045818477967641345,4.182409464825389,9114000
face_5,0.03027718341884329,0.10154448137973138,0.0521317835592492,4.19447577379308,2278800
lotus_1,0.0243325290437891,0.12713659352256185,0.0740809656718502,4.164927914025162,4885800
lotus_2,0.03595002892960463,0.08501235544217688,0.041224636941873886,4.219891986316831,1984100
lotus_3,0.10577783857729138,0.02679326639344262,0.013297596827522557,4.775897439500452,2017400
lotus_4,0.02523794123863877,0.12248695385126163,0.06397835966025398,4.123100703942391,1138600
lotus_5,0.04891853342667134,0.06161849716553288,0.024095930668817742,4.304002630947867,0
pickles_1,0.931946180332498,0.0004059292322956125,0.00013447905421705878,5.754175511845962,126768500
pickles_2,0.9988858126814775,0.0007095833333333333,0.00024796002421985505,5.882998631464242,187281900
pickles_3,0.5192101358640216,0.002937580203985211,0.0010528511272464602,5.440323342354931,117248500
pickles_4,0.5534357508735285,0.002560867197564953,0.000853828754241016,5.468686720231894,133700400
pickles_5,0.6649625774807899,0.0015996576045625877,0.0005597327061515912,5.563869169444878,73213000
