lotus_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5554128011984708,0.03595926923524284,0.018161733337436748,2.817248645424738,1999000
airplane_2,0.5236412163241098,0.0408499801707268,0.018906864213748032,2.792053661490443,2614200
airplane_3,0.5865735668865092,0.03177877370550284,0.014467263487445673,2.8575469954119748,0
airplane_4,0.5375175168383294,0.038754207221684114,0.017279655468566493,2.818831171843987,5890000
airplane_5,0.6183447170925036,0.02824848874174368,0.014661886672783939,2.8979992861084063,2127200
ball_1,0.3680043021918926,0.07706440677966102,0.04923720844395081,2.625597401594447,3007800
ball_2,0.9546931824097692,0.014189077212806022,0.005021543020045439,3.2622459376913997,2006400
ball_3,0.531805315463605,0.039531499109976005,0.016941966514018383,2.7978549023466055,3260800
ball_4,0.4300065448175632,0.059501067168863775,0.035193863518195756,2.697140377357015,2998100
ball_5,0.606426177681386,0.029737011188656248,0.0160201203146094,2.8885942056701346,468100
car_1,0.5275533942390513,0.040232355387306774,0.016050295891788916,2.8096140327444106,0
car_2,0.4901353041357943,0.04669333792193639,0.018059655010009126,2.762286459091508,7063900
car_3,0.4951368945656958,0.04577360979666753,0.018726142036508023,2.7592450547971574,2117700
car_4,0.3812610793715816,0.07282342481860678,0.03370517898630431,2.630490067439631,3029300
car_5,0.41597014012115274,0.06300955003011272,0.028238268301614217,2.681520319869174,2127200
cat_1,0.6733005673810126,0.02183507633128982,0.010056686679320345,2.916100421460561,3109800
cat_2,0.4338275796077647,0.05855990204292067,0.03134507557701038,2.702103602328108,3018100
cat_3,0.5751098919042487,0.033186338881254135,0.012592855964337618,2.835878810475345,460100
cat_4,0.35037563423641055,0.08322051646108794,0.05178900920886166,2.599786123278165,0
cat_5,0.7284330013339989,0.016858003766478342,0.005429149142224035,2.9604165901609516,7050000
dolphin_1,0.42275511958518447,0.06105798062052204,0.03194357183268035,2.7060777455616414,2086600
dolphin_2,0.6608360730739361,0.023541666666666666,0.007875815293453464,2.9256871419679067,2010700
dolphin_3,0.7052115361103438,0.019416476937347164,0.008643501115304035,2.9563920661546237,990300
dolphin_4,0.4510135870102643,0.05454354178842783,0.034948160375049275,2.7365846450838247,3147900
dolphin_5,0.5431815510472742,0.03776615503988749,0.015686229217185356,2.8089221843751853,2004300
face_1,0.40645818886867985,0.06554033689877566,0.034804629701969826,2.6619962336767573,3565200
face_2,0.49695554666288005,0.045442265194078305,0.02114376024889265,2.7598859032134615,0
face_3,0.5386025641025639,0.03846318786422884,0.017186536967112885,2.800792823484857,0
face_4,0.4522585505435882,0.05436604977236778,0.026334290287075925,2.7108904551112265,9114000
face_5,0.42830642866177593,0.05990716251733201,0.0327346197198589,2.6888833072104728,2278800
lotus_1,0.34076316626527925,0.08639158216761651,0.055051571902848595,2.5998017844345003,4885800
lotus_2,0.5076553944723207,0.043542545831892085,0.022012997993772928,2.774551143935881,1984100
lotus_3,0.9911768570258218,0.015462304343799202,0.006332487676226398,3.312564657579325,2017400
lotus_4,0.35711409420017265,0.08080198978098904,0.04482101278864649,2.6037970355721556,1138600
lotus_5,0.6864252534660631,0.02073769168684423,0.009552412147146255,2.944766614079567,0
pickles_1,0.9987999011683317,0.041698182100981904,0.019523973273621015,4.569082866107037,126768500
pickles_2,0.9996961307313121,0.04242598870056497,0.0197308666981266,4.734393943319939,187281900
pickles_3,0.9981428722169463,0.03880737377230497,0.0187558493274276,4.195221482815176,117248500
pickles_4,0.9991376501925916,0.039181793811307174,0.018858541971118734,4.22502235044074,133700400
pickles_5,0.9990498223580929,0.04013520087318969,0.019049034679416713,4.306028911245844,73213000
