airplane_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8352149491727265,0.017348023506356128,0.010050891791225177,2.5869319328589873,1999000
airplane_2,0.7995631362982581,0.020164129391884125,0.010363427143969468,2.559298909346786,2614200
airplane_3,0.8979872667071237,0.01110395679209045,0.004837634213272765,2.6166975085643824,0
airplane_4,0.839220560197479,0.015888020993786094,0.008083970321400187,2.5792502205371917,5890000
airplane_5,0.8814566238766428,0.01774117702170131,0.006942366027245621,2.6620458352494674,2127200
ball_1,0.524857514473354,0.06533116555958994,0.042215694663991034,2.416440312437559,3007800
ball_2,0.9874830175808004,0.03847202828525412,0.015625516283263054,3.040524724392104,2006400
ball_3,0.7379403800932771,0.03128214881716791,0.011839206130791776,2.5828293860591285,3260800
ball_4,0.6021903953530136,0.050061499461550925,0.028735283245344845,2.4863736491240935,2998100
ball_5,0.8289632318846744,0.02454368613099813,0.009938851903054333,2.6635542754626855,468100
car_1,0.8215878683577381,0.016997345173456264,0.006226017194459792,2.5624426321884926,0
car_2,0.778242609961741,0.020599901109779318,0.00734936435356012,2.5219438367355407,7063900
car_3,0.7807954084486285,0.020523515888395988,0.008443437514583773,2.5259276264289996,2117700
car_4,0.6007854177902394,0.04768217519010679,0.024457064091590944,2.401394398793929,3029300
car_5,0.6511602550200635,0.03879951713011117,0.01816910588709944,2.4450886409490793,2127200
cat_1,0.9025579404510291,0.01782957919459536,0.007659695130530255,2.691960192324704,3109800
cat_2,0.6094375272822876,0.04878655185792379,0.024830188163208262,2.4881353804585475,3018100
cat_3,0.8332089411026665,0.019457205726182484,0.0072800447452458835,2.611396192416344,460100
cat_4,0.5285922402210211,0.06406556619780208,0.044372973896222766,2.383269626447548,0
cat_5,0.9357784291082806,0.017908459209702885,0.008627846640090055,2.7339710920123133,7050000
dolphin_1,0.643601200459379,0.0413378096987278,0.02252803247146383,2.4673425639544693,2086600
dolphin_2,0.9247890206246376,0.014999027932641452,0.005403496889131728,2.687162194625846,2010700
dolphin_3,0.9351816102411669,0.017363741659942276,0.006041936701130576,2.7295195824792082,990300
dolphin_4,0.5788053119354412,0.05586421816109698,0.029055785439400277,2.532899340501466,3147900
dolphin_5,0.8255491611547228,0.01766251544086421,0.007511315818312748,2.5780336146285356,2004300
face_1,0.6132722884043492,0.04638693896972738,0.027084797853598387,2.4450372212455407,3565200
face_2,0.7512100008881911,0.02603926909840304,0.012612109896294165,2.5351482508212673,0
face_3,0.7701673462341185,0.026391926019096703,0.010844740664048648,2.581415809219621,0
face_4,0.6987384324952526,0.03195385936375596,0.01833841747200685,2.4881974778370477,9114000
face_5,0.6261454622205894,0.04497161452303402,0.025412335549169128,2.47331407847379,2278800
lotus_1,0.469238163094691,0.07940665437911604,0.048230671316383415,2.3971393456676386,4885800
lotus_2,0.7111378357492893,0.03415338680287279,0.015433440681003937,2.5567129681079828,1984100
lotus_3,0.9933716457877909,0.0418279119721297,0.017068254438828173,3.09148186040703,2017400
lotus_4,0.5124214247213711,0.06826808328341435,0.03797179214567452,2.39842881848716,1138600
lotus_5,0.8526571173742666,0.025696283602499526,0.01055960982631095,2.7118047001272356,0
pickles_1,0.9987999011683315,0.06819529715431234,0.029496721144963663,4.309937698658999,126768500
pickles_2,0.9997298939833885,0.06892293708722876,0.02973377656290238,4.477893872546511,187281900
pickles_3,0.9982483908409834,0.06530319981684579,0.028663884066668067,3.945671531875365,117248500
pickles_4,0.9990226702182705,0.06568022440297619,0.028800611200893434,3.9820646652185157,133700400
pickles_5,0.999380318929191,0.06662916529440488,0.02902097405336807,4.0641076440760475,73213000
