cat_query (20905600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9491663435768329,0.028295520222832254,0.013489394770224025,2.418178719484585,1999000
airplane_2,0.9415657245401524,0.025199717574535544,0.01359749632243475,2.3882565168421563,2614200
airplane_3,0.9061647227262069,0.0391834565959622,0.018950290820327537,2.458290496579376,0
airplane_4,0.9142217018452521,0.03293486414593631,0.015782165136099553,2.4151165099621017,5890000
airplane_5,0.9334632148989567,0.03974509146262803,0.017962513726901514,2.4921290303536927,2127200
ball_1,0.7723987615353003,0.03431530645689938,0.019413108941219025,2.210883548676741,3007800
ball_2,0.9977769321275052,0.06709511635529335,0.034597513617691006,2.8650624632610033,2006400
ball_3,0.8712864641205158,0.0381233078757021,0.01730882134507491,2.4083545566483138,3260800
ball_4,0.9067329001522668,0.015818289085545723,0.005862924767924059,2.2833128788411865,2998100
ball_5,0.9408621454368811,0.03792688993001331,0.015535001260595621,2.4932556791438687,468100
car_1,0.8048378643492793,0.04914858571792222,0.025417982813358272,2.4255573035521016,0
car_2,0.8538412067160824,0.03611847326415405,0.01836812248124782,2.3687755608233627,7063900
car_3,0.8753068744844095,0.03272090202596469,0.01711248356078834,2.3677614005606684,2117700
car_4,0.8393558958219545,0.020881811239387264,0.009471675654231931,2.2276155495514423,3029300
car_5,0.8273954297890189,0.030121288351826064,0.013571853566830407,2.282163170696755,2127200
cat_1,0.9926193935505783,0.035165128977593677,0.02042512906731013,2.508683602876827,3109800
cat_2,0.9407406562661554,0.009677422972957817,0.002456414522242746,2.2878031009558164,3018100
cat_3,0.9687741913482362,0.02764676180605384,0.018650576622545715,2.4345945903748754,460100
cat_4,0.7640065741637294,0.03307989312576256,0.02175819118537524,2.183043314104858,0
cat_5,0.96491263679211,0.043651130776794486,0.02751292281028872,2.563970862859786,7050000
dolphin_1,0.8577904927497885,0.025831808968210804,0.011539753319179938,2.296598292247341,2086600
dolphin_2,0.9326894766372793,0.043268436578171095,0.026196240981319632,2.5336654950813777,2010700
dolphin_3,0.9385566922562232,0.04626293312200061,0.023215981473214024,2.5661336883491392,990300
dolphin_4,0.9018455509546576,0.021539772149323566,0.007187638010961159,2.3205758551723044,3147900
dolphin_5,0.9176360573441509,0.031783078228062846,0.016486841083926118,2.41167271347027,2004300
face_1,0.8586641205264773,0.02153927577848431,0.007582066844098289,2.259566584555415,3565200
face_2,0.894410054211684,0.029505808550025672,0.012699780901309854,2.365426359081725,0
face_3,0.9064515496180318,0.033011243138630464,0.01579724315921196,2.408200533974083,0
face_4,0.9044114746765152,0.02046009937783637,0.006962095590155564,2.3127625483680783,9114000
face_5,0.890085833278299,0.019013798394329366,0.006586157426203236,2.287211309873757,2278800
lotus_1,0.7018113320205305,0.04811364016951992,0.025734036707260086,2.1867612662943747,4885800
lotus_2,0.8987924663554672,0.03037670820540605,0.011316284010946465,2.381423000126682,1984100
lotus_3,0.9981760145918833,0.07085823782581363,0.036346744839733804,2.9181947086628055,2017400
lotus_4,0.7715379449797327,0.03246647627777974,0.015674156034949673,2.1956544492233103,1138600
lotus_5,0.8577364708943411,0.054356350209700394,0.030103367104748428,2.5670233438285277,0
pickles_1,0.9993646535597048,0.09750987448152307,0.049509301647290546,4.211676061930794,126768500
pickles_2,0.9999324734958471,0.09824013126843657,0.049703603232720966,4.388011867524195,187281900
pickles_3,0.9993879919805845,0.09460747270312571,0.04878206528329176,3.82821785244923,117248500
pickles_4,0.9997508767223043,0.09499008684137308,0.04889265646865298,3.8625230440269966,133700400
pickles_5,0.9997521275716765,0.09594381501448303,0.04907185184838126,3.9448895633455696,73213000
