cat_cropped_query (12302900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8548347406833171,0.02146468161126759,0.008192552464851746,2.163163346039139,0
airplane_cropped_2,0.9007401348646508,0.022916096821345155,0.010570304342111586,2.239127443143191,0
airplane_cropped_3,0.8288907378168313,0.030924041689840955,0.013156736800890044,2.1950821957557953,4662600
airplane_cropped_4,0.8742095244062524,0.024100621906456964,0.010322582946275227,2.2139434925975734,1049500
airplane_cropped_5,0.8084167920678049,0.031119874240989293,0.014786815374263159,2.1636110023830364,1982800
ball_cropped_1,0.8217699675839042,0.029143900196789283,0.014477345894987026,2.1650049470535917,998400
ball_cropped_2,0.9542698187365825,0.049187094871444376,0.026962250873658535,2.4911889076187044,2510500
ball_cropped_3,0.8616201818765904,0.043576327040476565,0.021492072185359975,2.3404299089369114,2674100
ball_cropped_4,0.62132336701225,0.06837421902489589,0.04729804105939783,2.0211629917268414,1002800
ball_cropped_5,0.9203157548058482,0.022810538414605584,0.005547336768947146,2.2655156938170222,1997100
car_cropped_1,0.8008983415161048,0.03366125388677709,0.013939374048930264,2.171542332534416,1002400
car_cropped_2,0.7961760253083255,0.044564783264500224,0.019506664897380482,2.2642790293362616,531100
car_cropped_3,0.7965529428254329,0.036890924201600284,0.01974278714835479,2.1979440816886595,0
car_cropped_4,0.7810461940292565,0.035039250853274216,0.02100173057937654,2.156767831216675,1718000
car_cropped_5,0.7145656239798881,0.05739770328304897,0.026298128244532853,2.2315030573601775,522100
cat_cropped_1,0.9448722886511982,0.02180534075274529,0.01382145471654014,2.2797381485167993,2068800
cat_cropped_2,0.9433185188368136,0.009018751903713172,0.0019966153080880748,2.205599200491286,2915600
cat_cropped_3,0.9614730711635601,0.032744994038872696,0.0225446140205067,2.3704665809150764,2166900
cat_cropped_4,0.7573891255841484,0.03629635950999929,0.024748072541290012,2.094895205692184,2872000
cat_cropped_5,0.948450956230087,0.046879106970769684,0.03132526254365487,2.469622291780857,2694100
dolphin_cropped_1,0.8854065816097086,0.02787004442817373,0.011076997038589073,2.2541154621492887,1587600
dolphin_cropped_2,0.9012434586393969,0.0524426738020643,0.03155505865975903,2.4795336660118483,1075300
dolphin_cropped_3,0.8789689466401244,0.044509408349661675,0.02096126212421668,2.37184968588489,1255500
dolphin_cropped_4,0.83992453350307,0.025313282061545206,0.011406093148307235,2.1670028064728326,1120900
dolphin_cropped_5,0.8821714101947283,0.034115732508827996,0.018202670517605768,2.2903870917648304,2706700
face_cropped_1,0.9294082107522834,0.012403181912399575,0.0038243015439592665,2.2085795001389124,2441100
face_cropped_2,0.9269307068002846,0.01891592252686686,0.006524238879101465,2.24236657582567,2445500
face_cropped_3,0.9228335718557392,0.022040917575808,0.010737332120541369,2.256598650995028,2612400
face_cropped_4,0.9071781878750735,0.015483255391360596,0.004378075941618081,2.1981148888617454,2251200
face_cropped_5,0.9329942007712886,0.025685648416974124,0.012096072845587873,2.2909528643971426,2466700
lotus_cropped_1,0.6634430083587333,0.058653796105210966,0.03724549872799102,2.0623497055649183,1040400
lotus_cropped_2,0.8088164762345914,0.03088320182821463,0.013449561517237063,2.154122396721997,1005400
lotus_cropped_3,0.9691451970360018,0.04904007858608153,0.028322386265893538,2.506199446789648,1998500
lotus_cropped_4,0.7678077855564472,0.03741284832108724,0.017165610082170654,2.13175802768365,1000000
lotus_cropped_5,0.8507138070934804,0.05489716835565536,0.03134299975967132,2.4383423186215647,2239600
pickles_cropped_1,0.9720627777208574,0.06750687025584433,0.038803139642779295,2.7124724126549102,88202200
pickles_cropped_2,0.9609616832772723,0.06070585538795653,0.03523228815268113,2.622091288424306,51389800
pickles_cropped_3,0.9716306536646665,0.06185226404049619,0.03634968077234523,2.6376977478134314,96648600
pickles_cropped_4,0.9778728780005775,0.05741443732015862,0.03367676073312676,2.5967723068554154,79950800
pickles_cropped_5,0.9547323171020964,0.06369277753123187,0.036590728473177216,2.649892070488743,79073400
